item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units
Straws,05/06/2014,Paper 4314,Box 300,12.0,0.0,0.0,0,0,0.0,0,8.0,3.801124999999998,30.409,2.3999999999999995
Pan Liners,05/06/2014,Paper 4314,Box 1000,0.8,0.0,0.0,0,0,0.0,0,0.7,30.270000000000003,21.189,0.10000000000000009
Mylar,05/06/2014,Paper 4314,roll 5280,1.2,0.0,0.0,0,0,0.0,0,0.8,78.69875,62.959,0.3999999999999999
Cucumber,05/06/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.8297,0.0,0.0
Iceburg Head ,05/06/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,05/06/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,05/06/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,05/06/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,05/06/2014,Produce 4315,Head Let,100.0,120.0,0.0,0,0,120.0,0,74.0,0.8436,62.4264,146.0
Tomatoes,05/06/2014,Produce 4315,lb,115.0,150.0,0.0,0,0,150.0,0,80.0,0.6235999999999999,49.88799999999999,185.0
Onions,05/06/2014,Produce 4315,lb,25.0,50.0,0.0,0,0,50.0,0,35.0,0.34,11.9,40.0
Sprouts,05/06/2014,Produce 4315,lb,5.0,10.0,0.0,0,0,10.0,0,10.0,1.9,19.0,5.0
Celery,05/06/2014,Produce 4315,stalk,5.5,3.0,0.0,0,0,3.0,0,4.0,1.38,5.52,4.5
Cucumbers,05/06/2014,Produce 4315,ea,24.0,24.0,0.0,0,0,24.0,0,24.0,0.625,15.0,24.0
Syrup Coke,05/06/2014,Beverage 4316,gal,4.5,5.0,0.0,0,0,5.0,0,6.0,13.21,79.26,3.5
Syrup Diet Coke,05/06/2014,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,6.0,13.21,79.26,1.5
Syrup Sprite,05/06/2014,Beverage 4316,gal,4.5,0.0,0.0,0,0,0.0,0,2.5,13.209719999999999,33.0243,2.0
Syrup Lemonade Light,05/06/2014,Beverage 4316,gal,2.0,2.5,0.0,0,0,2.5,0,3.0,14.3399,43.0197,1.5
Syrup Mello Yellow,05/06/2014,Beverage 4316,gal,3.5,0.0,0.0,0,0,0.0,0,2.0,13.7799,27.5598,1.5
Syrup Dr. Pepper,05/06/2014,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,4.0,12.95,51.8,3.5
Syrup Cherry Coke,05/06/2014,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,5.5,13.21,72.655,2.0
Syrup Powerade,05/06/2014,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,2.0,13.7437,27.4874,1.0
Tea Bag Brew Lipton,05/06/2014,Beverage 4316,ea,25.0,24.0,0.0,0,0,24.0,0,30.0,0.9616,28.848,19.0
Water (bottle),05/06/2014,Beverage 4316,bottle,75.0,24.0,0.0,0,0,24.0,0,61.0,0.28250000000000003,17.2325,38.0
JJ Lunch Box,05/06/2014,Catering 4320,ea,240.0,0.0,0.0,0,0,0.0,0,240.0,0.3234,77.616,0.0
"Tray Cater Cmbo 12"" w / dome lid",05/06/2014,Catering 4320,each,28.0,0.0,0.0,0,0,0.0,0,28.0,0.9623,26.9444,0.0
"Tray Cater Cmbo 16"" w / dome lid",05/06/2014,Catering 4320,each,19.0,0.0,0.0,0,0,0.0,0,13.0,1.7896,23.2648,6.0
Party Tray Bags,05/06/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,05/13/2014,Bread 4311,ea,693.0,1050.0,0.0,0,0,1050.0,0,664.0,0.4412,292.9568,1079.0
Wheat,05/13/2014,Bread 4311,ea,50.0,48.0,0.0,0,0,48.0,0,40.0,1.4762,59.048,58.0
Avo Fresco,05/13/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,05/13/2014,Food 4312,lb,52.75,35.0,0.0,0,0,35.0,0,57.5,3.143,180.7225,30.25
Salami,05/13/2014,Food 4312,lb,35.25,36.7,0.0,0,0,36.7,0,41.25,3.008099393939394,124.0841,30.700000000000003
Ham,05/13/2014,Food 4312,lb,81.0,121.25,0.0,0,0,121.25,0,99.0,2.2933,227.0367,103.25
Turkey,05/13/2014,Food 4312,lb,118.25,124.65,0.0,0,0,124.65,0,104.75,2.8425002386634843,297.7519,138.15
Beef,05/13/2014,Food 4312,lb,74.5,100.6,0.0,0,0,100.6,0,109.25,4.141000457665903,452.4042999999999,65.85
Bacon,05/13/2014,Food 4312,ea,975.0,1200.0,0.0,0,0,1200.0,0,750.0,0.20190000000000002,151.425,1425.0
Cheese,05/13/2014,Food 4312,lb,102.0,102.07,0.0,0,0,102.07,0,85.0,2.6193,222.6405,119.07
Mayonnaise,05/13/2014,Food 4312,gal mayo,49.75,12.0,0.0,0,0,12.0,0,50.0,9.060599999999999,453.03,11.75
Oil,05/13/2014,Food 4312,gal oil,11.5,0.0,0.0,0,0,0.0,0,11.5,8.533304347826087,98.13300000000001,0.0
Vinegar,05/13/2014,Food 4312,gal vinegar,8.75,4.0,0.0,0,0,4.0,0,12.25,4.539502040816326,55.60889999999999,0.5
Avocado,05/13/2014,Food 4312,avo can,17.5,12.0,0.0,0,0,12.0,0,16.0,3.245,51.92,13.5
Peppers Cherry,05/13/2014,Food 4312,Gal Peppers,24.0,4.0,0.0,0,0,4.0,0,24.0,7.670000000000001,184.08,4.0
Mustard Dijon,05/13/2014,Food 4312,jar dijon,14.5,0.0,0.0,0,0,0.0,0,12.5,5.353,66.9125,2.0
Soy Sauce,05/13/2014,Food 4312,gal soy,0.7,4.0,0.0,0,0,4.0,0,4.5,9.4388,42.4746,0.20000000000000018
Tuna,05/13/2014,Food 4312,can tuna,16.5,6.0,0.0,0,0,6.0,0,16.0,9.6899,155.0384,6.5
Pam Spray,05/13/2014,Food 4312,ea,4.0,0.0,0.0,0,0,0.0,0,3.0,2.4967,7.4901,1.0
Oregano,05/13/2014,Food 4312,cont oregano,4.4,0.0,0.0,0,0,0.0,0,4.4,20.802999999999997,91.5332,0.0
Basil,05/13/2014,Food 4312,cont basil,4.4,0.0,0.0,0,0,0.0,0,4.4,5.0,22.0,0.0
Sugar,05/13/2014,Food 4312,lb,30.0,0.0,0.0,0,0,0.0,0,10.0,0.3758,3.758,20.0
Mayo Packets,05/13/2014,Food 4312,Box 204,1.0,1.0,0.0,0,0,1.0,0,1.0,19.9619,19.9619,1.0
Mustard Packets,05/13/2014,Food 4312,Box 500,1.0,1.0,0.0,0,0,1.0,0,1.7,7.590000000000001,12.903,0.30000000000000004
Sweet n Low Packets,05/13/2014,Food 4312,Case  3000,0.8,0.0,0.0,0,0,0.0,0,0.8,18.49,14.792,0.0
Pickles,05/13/2014,Sides 4313,ea,117.0,144.0,0.0,0,0,144.0,0,134.0,0.32449999999999996,43.483,127.0
Chip JJ Reg ,05/13/2014,Sides 4313,ea,175.0,240.0,0.0,0,0,240.0,0,163.0,0.3758,61.2554,252.0
Chip JJ BBQ ,05/13/2014,Sides 4313,ea,325.0,300.0,0.0,0,0,300.0,0,272.0,0.3737,101.6464,353.0
Chip JJ Jalapeno ,05/13/2014,Sides 4313,ea,160.0,240.0,0.0,0,0,240.0,0,153.0,0.37420000000000003,57.25260000000001,247.0
Chip JJ S&V ,05/13/2014,Sides 4313,ea,188.0,240.0,0.0,0,0,240.0,0,229.0,0.374,85.646,199.0
Chip JJ Skinny ,05/13/2014,Sides 4313,ea,102.0,120.0,0.0,0,0,120.0,0,154.0,0.44020000000000004,67.7908,68.0
Cookie Oatmeal Raisin,05/13/2014,Sides 4313,ea,111.0,0.0,0.0,0,0,0.0,0,53.0,0.4684,24.8252,58.0
Cookie JJ Triple Choc Chip,05/13/2014,Sides 4313,ea,183.0,112.0,0.0,0,0,112.0,0,150.0,0.5536000000000001,83.04000000000002,145.0
Cup Plas 12oz Trans Soft - Paper Cat,05/13/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,05/13/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,05/13/2014,Paper 4314,ea,644.0,1000.0,0.0,0,0,1000.0,0,1106.0,0.035,38.71,538.0
Lid 22oz JJ,05/13/2014,Paper 4314,ea,850.0,1000.0,0.0,0,0,1000.0,0,1384.0,0.011699999999999999,16.1928,466.0
Cup 30oz JJ,05/13/2014,Paper 4314,ea,366.0,750.0,0.0,0,0,750.0,0,822.0,0.0584,48.0048,294.0
Lid 30oz JJ,05/13/2014,Paper 4314,ea,1030.0,0.0,0.0,0,0,0.0,0,755.0,0.0193,14.5715,275.0
Napkins,05/13/2014,Paper 4314,Pack 284,8.0,0.0,0.0,0,0,0.0,0,2.0,2.8817,5.7634,6.0
Bags 8# JJ,05/13/2014,Paper 4314,Box 1000,0.9,0.0,0.0,0,0,0.0,0,0.2,42.919999999999995,8.584,0.7
Wrap Sandwich,05/13/2014,Paper 4314,Box 1000,3.8,0.0,0.0,0,0,0.0,0,1.5,22.2252,33.3378,2.3
8X10 Port Pap.,05/13/2014,Paper 4314,Box 500,13.5,0.0,0.0,0,0,0.0,0,3.5,2.7113142857142853,9.4896,10.0
Straws,05/13/2014,Paper 4314,Box 300,8.0,0.0,0.0,0,0,0.0,0,6.0,3.8011166666666636,22.8067,1.2000000000000002
Pan Liners,05/13/2014,Paper 4314,Box 1000,0.7,0.0,0.0,0,0,0.0,0,0.7,30.270000000000003,21.189,0.0
Mylar,05/13/2014,Paper 4314,roll 5280,0.8,1.0,0.0,0,0,1.0,0,1.5,77.74393333333333,116.6159,0.30000000000000004
Cucumber,05/13/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.8297,0.0,0.0
Iceburg Head ,05/13/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,05/13/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,05/13/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,05/13/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,05/13/2014,Produce 4315,Head Let,74.0,168.0,0.0,0,0,168.0,0,72.0,0.815,58.67999999999999,170.0
Tomatoes,05/13/2014,Produce 4315,lb,80.0,200.0,0.0,0,0,200.0,0,95.0,0.629,59.755,185.0
Onions,05/13/2014,Produce 4315,lb,35.0,50.0,0.0,0,0,50.0,0,40.0,0.3497,13.988,45.0
Sprouts,05/13/2014,Produce 4315,lb,10.0,5.0,0.0,0,0,5.0,0,6.0,1.9000000000000001,11.4,9.0
Celery,05/13/2014,Produce 4315,stalk,4.0,6.0,0.0,0,0,6.0,0,4.5,1.38,6.209999999999999,5.5
Cucumbers,05/13/2014,Produce 4315,ea,24.0,24.0,0.0,0,0,24.0,0,24.0,0.625,15.0,24.0
Syrup Coke,05/13/2014,Beverage 4316,gal,6.0,0.0,0.0,0,0,0.0,0,5.0,13.209999999999999,66.05,1.0
Syrup Diet Coke,05/13/2014,Beverage 4316,gal,6.0,0.0,0.0,0,0,0.0,0,4.0,13.21,52.84,2.0
Syrup Sprite,05/13/2014,Beverage 4316,gal,2.5,0.0,0.0,0,0,0.0,0,2.0,13.2097,26.4194,0.5
Syrup Lemonade Light,05/13/2014,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,1.0,14.3399,14.3399,2.0
Syrup Mello Yellow,05/13/2014,Beverage 4316,gal,2.0,0.0,0.0,0,0,0.0,0,1.25,13.77992,17.2249,0.75
Syrup Dr. Pepper,05/13/2014,Beverage 4316,gal,4.0,5.0,0.0,0,0,5.0,0,6.0,12.950000000000001,77.7,3.0
Syrup Cherry Coke,05/13/2014,Beverage 4316,gal,5.5,0.0,0.0,0,0,0.0,0,3.5,13.209999999999999,46.235,2.0
Syrup Powerade,05/13/2014,Beverage 4316,gal,2.0,2.5,0.0,0,0,2.5,0,3.0,13.7639,41.2917,1.5
Tea Bag Brew Lipton,05/13/2014,Beverage 4316,ea,30.0,0.0,0.0,0,0,0.0,0,14.0,0.9616,13.4624,16.0
Water (bottle),05/13/2014,Beverage 4316,bottle,61.0,48.0,0.0,0,0,48.0,0,86.0,0.28250000000000003,24.295,23.0
JJ Lunch Box,05/13/2014,Catering 4320,ea,240.0,0.0,0.0,0,0,0.0,0,240.0,0.3234,77.616,0.0
"Tray Cater Cmbo 12"" w / dome lid",05/13/2014,Catering 4320,each,28.0,0.0,0.0,0,0,0.0,0,23.0,0.9622999999999999,22.1329,5.0
"Tray Cater Cmbo 16"" w / dome lid",05/13/2014,Catering 4320,each,13.0,25.0,0.0,0,0,25.0,0,27.0,1.7938,48.4326,11.0
Party Tray Bags,05/13/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,05/20/2014,Bread 4311,ea,664.0,1092.0,0.0,0,0,1092.0,0,706.0,0.4412,311.4872,1050.0
Wheat,05/20/2014,Bread 4311,ea,40.0,48.0,0.0,0,0,48.0,0,32.0,1.4762,47.2384,56.0
Avo Fresco,05/20/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,05/20/2014,Food 4312,lb,57.5,35.9,0.0,-5,0,30.15,0,60.75,3.1436,190.9737,26.900000000000006
Salami,05/20/2014,Food 4312,lb,41.25,36.95,0.0,0,0,36.95,0,47.5,3.020501052631579,143.4738,30.700000000000003
Ham,05/20/2014,Food 4312,lb,99.0,81.5,0.0,0,0,81.5,0,65.0,2.298,149.37,115.5
Turkey,05/20/2014,Food 4312,lb,104.75,146.35,0.0,0,0,146.35,0,103.75,2.862,296.9325,147.35
Beef,05/20/2014,Food 4312,lb,109.25,64.25,0.0,0,0,64.25,0,104.0,4.141,430.664,69.5
Bacon,05/20/2014,Food 4312,ea,750.0,1800.0,0.0,0,0,1800.0,0,1125.0,0.2028,228.15,1425.0
Cheese,05/20/2014,Food 4312,lb,85.0,102.76,0.0,0,0,102.76,0,62.25,2.6230008032128516,163.2818,125.50999999999999
Mayonnaise,05/20/2014,Food 4312,gal mayo,50.0,12.0,0.0,0,0,12.0,0,50.0,9.0145,450.725,12.0
Oil,05/20/2014,Food 4312,gal oil,11.5,0.0,0.0,0,0,0.0,0,10.0,8.5333,85.333,1.5
Vinegar,05/20/2014,Food 4312,gal vinegar,12.25,0.0,0.0,0,0,0.0,0,11.5,4.539504347826087,52.2043,0.75
Avocado,05/20/2014,Food 4312,avo can,16.0,12.0,0.0,0,0,12.0,0,17.0,3.245,55.165,11.0
Peppers Cherry,05/20/2014,Food 4312,Gal Peppers,24.0,4.0,0.0,0,0,4.0,0,22.5,7.67,172.575,5.5
Mustard Dijon,05/20/2014,Food 4312,jar dijon,12.5,0.0,0.0,0,0,0.0,0,10.5,5.353,56.2065,2.0
Soy Sauce,05/20/2014,Food 4312,gal soy,4.5,0.0,0.0,0,0,0.0,0,4.4,9.438795454545454,41.5307,0.09999999999999964
Tuna,05/20/2014,Food 4312,can tuna,16.0,6.0,0.0,0,0,6.0,0,15.0,9.6777,145.1655,7.0
Pam Spray,05/20/2014,Food 4312,ea,3.0,0.0,0.0,0,0,0.0,0,3.0,2.4967,7.4901,0.0
Oregano,05/20/2014,Food 4312,cont oregano,4.4,0.0,0.0,0,0,0.0,0,4.3,20.803,89.4529,0.10000000000000053
Basil,05/20/2014,Food 4312,cont basil,4.4,0.0,0.0,0,0,0.0,0,4.3,5.0,21.5,0.10000000000000053
Sugar,05/20/2014,Food 4312,lb,10.0,50.0,0.0,0,0,50.0,0,30.0,0.37560000000000004,11.268,30.0
Mayo Packets,05/20/2014,Food 4312,Box 204,1.0,1.0,0.0,0,0,1.0,0,1.4,19.954785714285713,27.936699999999995,0.6000000000000001
Mustard Packets,05/20/2014,Food 4312,Box 500,1.7,0.0,0.0,0,0,0.0,0,1.5,7.59,11.385,0.19999999999999996
Sweet n Low Packets,05/20/2014,Food 4312,Case  3000,0.8,0.0,0.0,0,0,0.0,0,0.8,18.49,14.792,0.0
Pickles,05/20/2014,Sides 4313,ea,134.0,144.0,0.0,0,0,144.0,0,149.0,0.3472,51.732800000000005,129.0
Chip JJ Reg ,05/20/2014,Sides 4313,ea,163.0,180.0,0.0,0,0,180.0,0,160.0,0.3758,60.128,183.0
Chip JJ BBQ ,05/20/2014,Sides 4313,ea,272.0,240.0,0.0,0,0,240.0,0,211.0,0.375,79.125,301.0
Chip JJ Jalapeno ,05/20/2014,Sides 4313,ea,153.0,240.0,0.0,0,0,240.0,0,163.0,0.3757,61.23909999999999,230.0
Chip JJ S&V ,05/20/2014,Sides 4313,ea,229.0,120.0,0.0,0,0,120.0,0,121.0,0.3749,45.3629,228.0
Chip JJ Skinny ,05/20/2014,Sides 4313,ea,154.0,60.0,0.0,0,0,60.0,0,137.0,0.4411,60.4307,77.0
Cookie Oatmeal Raisin,05/20/2014,Sides 4313,ea,53.0,56.0,0.0,0,0,56.0,0,64.0,0.4684,29.9776,45.0
Cookie JJ Triple Choc Chip,05/20/2014,Sides 4313,ea,150.0,112.0,0.0,0,0,112.0,0,136.0,0.5536,75.2896,126.0
Cup Plas 12oz Trans Soft - Paper Cat,05/20/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,05/20/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,05/20/2014,Paper 4314,ea,1106.0,0.0,0.0,0,0,0.0,0,480.0,0.035,16.8,626.0
Lid 22oz JJ,05/20/2014,Paper 4314,ea,1384.0,0.0,0.0,0,0,0.0,0,890.0,0.0117,10.413,494.0
Cup 30oz JJ,05/20/2014,Paper 4314,ea,822.0,0.0,0.0,0,0,0.0,0,484.0,0.0584,28.2656,338.0
Lid 30oz JJ,05/20/2014,Paper 4314,ea,755.0,1000.0,0.0,0,0,1000.0,0,1440.0,0.0198,28.512000000000004,315.0
Napkins,05/20/2014,Paper 4314,Pack 284,2.0,12.0,0.0,0,0,12.0,0,8.0,2.8817,23.0536,6.0
Bags 8# JJ,05/20/2014,Paper 4314,Box 1000,0.2,1.0,0.0,0,0,1.0,0,0.6,42.92,25.752,0.6
Wrap Sandwich,05/20/2014,Paper 4314,Box 1000,1.5,3.0,0.0,0,0,3.0,0,1.8,22.41672222222222,40.3501,2.7
8X10 Port Pap.,05/20/2014,Paper 4314,Box 500,3.5,12.0,0.0,0,0,12.0,0,4.5,2.7642,12.4389,11.0
Straws,05/20/2014,Paper 4314,Box 300,6.0,0.0,0.0,0,0,0.0,0,4.0,3.801124999999998,15.2045,1.1999999999999997
Pan Liners,05/20/2014,Paper 4314,Box 1000,0.7,0.0,0.0,0,0,0.0,0,0.7,30.270000000000003,21.189,0.0
Mylar,05/20/2014,Paper 4314,roll 5280,1.5,0.0,0.0,0,0,0.0,0,1.5,77.74393333333333,116.6159,0.0
Cucumber,05/20/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.8297,0.0,0.0
Iceburg Head ,05/20/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,05/20/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,05/20/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,05/20/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,05/20/2014,Produce 4315,Head Let,72.0,192.0,0.0,0,0,192.0,0,90.0,0.8496,76.464,174.0
Tomatoes,05/20/2014,Produce 4315,lb,95.0,175.0,0.0,0,0,175.0,0,80.0,0.6299,50.392,190.0
Onions,05/20/2014,Produce 4315,lb,40.0,50.0,0.0,0,0,50.0,0,50.0,0.2857,14.285,40.0
Sprouts,05/20/2014,Produce 4315,lb,6.0,2.5,0.0,0,0,2.5,0,2.5,1.9,4.75,6.0
Celery,05/20/2014,Produce 4315,stalk,4.5,6.0,0.0,0,0,6.0,0,5.0,1.3800000000000001,6.9,5.5
Cucumbers,05/20/2014,Produce 4315,ea,24.0,36.0,0.0,0,0,36.0,0,24.0,0.6951999999999999,16.6848,36.0
Syrup Coke,05/20/2014,Beverage 4316,gal,5.0,5.0,0.0,0,0,5.0,0,7.5,13.21,99.075,2.5
Syrup Diet Coke,05/20/2014,Beverage 4316,gal,4.0,5.0,0.0,0,0,5.0,0,5.5,13.21,72.655,3.5
Syrup Sprite,05/20/2014,Beverage 4316,gal,2.0,0.0,0.0,0,0,0.0,0,1.5,13.209733333333332,19.8146,0.5
Syrup Lemonade Light,05/20/2014,Beverage 4316,gal,1.0,2.5,0.0,0,0,2.5,0,2.0,14.34,28.68,1.5
Syrup Mello Yellow,05/20/2014,Beverage 4316,gal,1.25,2.5,0.0,0,0,2.5,0,2.75,13.780000000000001,37.895,1.0
Syrup Dr. Pepper,05/20/2014,Beverage 4316,gal,6.0,0.0,0.0,0,0,0.0,0,2.5,12.95,32.375,3.5
Syrup Cherry Coke,05/20/2014,Beverage 4316,gal,3.5,5.0,0.0,0,0,5.0,0,5.25,13.21,69.3525,3.25
Syrup Powerade,05/20/2014,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,2.0,13.7639,27.5278,1.0
Tea Bag Brew Lipton,05/20/2014,Beverage 4316,ea,14.0,24.0,0.0,0,0,24.0,0,22.0,0.9616,21.1552,16.0
Water (bottle),05/20/2014,Beverage 4316,bottle,86.0,0.0,0.0,0,0,0.0,0,48.0,0.28250000000000003,13.560000000000002,38.0
JJ Lunch Box,05/20/2014,Catering 4320,ea,240.0,0.0,0.0,0,0,0.0,0,240.0,0.3234,77.616,0.0
"Tray Cater Cmbo 12"" w / dome lid",05/20/2014,Catering 4320,each,23.0,0.0,0.0,0,0,0.0,0,21.0,0.9623,20.2083,2.0
"Tray Cater Cmbo 16"" w / dome lid",05/20/2014,Catering 4320,each,27.0,0.0,0.0,0,0,0.0,0,22.0,1.7938,39.4636,5.0
Party Tray Bags,05/20/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,05/27/2014,Bread 4311,ea,706.0,1008.0,0.0,0,0,1008.0,0,647.0,0.4412,285.4564,1067.0
Wheat,05/27/2014,Bread 4311,ea,32.0,64.0,0.0,0,0,64.0,0,45.0,1.4762,66.429,51.0
Avo Fresco,05/27/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,05/27/2014,Food 4312,lb,60.75,0.0,0.0,0,0,0.0,0,26.75,3.1436,84.0913,34.0
Salami,05/27/2014,Food 4312,lb,47.5,35.2,0.0,0,0,35.2,0,51.0,3.0221000000000005,154.1271,31.700000000000003
Ham,05/27/2014,Food 4312,lb,65.0,124.05,0.0,0,0,124.05,0,105.0,2.298,241.29,84.05000000000001
Turkey,05/27/2014,Food 4312,lb,103.75,143.65,0.0,0,0,143.65,0,112.0,2.8619999999999997,320.544,135.4
Beef,05/27/2014,Food 4312,lb,104.0,60.4,0.0,0,0,60.4,0,111.0,4.141,459.651,53.400000000000006
Bacon,05/27/2014,Food 4312,ea,1125.0,1200.0,0.0,0,0,1200.0,0,1100.0,0.2028,223.08,1225.0
Cheese,05/27/2014,Food 4312,lb,62.25,133.41,0.0,0,0,133.41,0,95.5,2.6229999999999998,250.49649999999997,100.16
Mayonnaise,05/27/2014,Food 4312,gal mayo,50.0,12.0,0.0,0,0,12.0,0,51.0,8.9838,458.1738,11.0
Oil,05/27/2014,Food 4312,gal oil,10.0,0.0,0.0,0,0,0.0,0,8.75,8.533302857142857,74.6664,1.25
Vinegar,05/27/2014,Food 4312,gal vinegar,11.5,0.0,0.0,0,0,0.0,0,10.6,4.539499999999999,48.11869999999999,0.9000000000000004
Avocado,05/27/2014,Food 4312,avo can,17.0,12.0,0.0,0,0,12.0,0,13.0,3.245,42.185,16.0
Peppers Cherry,05/27/2014,Food 4312,Gal Peppers,22.5,4.0,0.0,0,0,4.0,0,23.5,7.67,180.245,3.0
Mustard Dijon,05/27/2014,Food 4312,jar dijon,10.5,6.0,0.0,0,0,6.0,0,15.0,5.332800000000001,79.992,1.5
Soy Sauce,05/27/2014,Food 4312,gal soy,4.4,0.0,0.0,0,0,0.0,0,4.3,9.438790697674419,40.5868,0.10000000000000053
Tuna,05/27/2014,Food 4312,can tuna,15.0,6.0,0.0,0,0,6.0,0,14.5,9.672303448275862,140.2484,6.5
Pam Spray,05/27/2014,Food 4312,ea,3.0,0.0,0.0,0,0,0.0,0,2.0,2.4967,4.9934,1.0
Oregano,05/27/2014,Food 4312,cont oregano,4.3,0.0,0.0,0,0,0.0,0,4.2,20.803,87.3726,0.09999999999999964
Basil,05/27/2014,Food 4312,cont basil,4.3,0.0,0.0,0,0,0.0,0,4.2,5.0,21.0,0.09999999999999964
Sugar,05/27/2014,Food 4312,lb,30.0,0.0,0.0,0,0,0.0,0,10.0,0.3756,3.756,20.0
Mayo Packets,05/27/2014,Food 4312,Box 204,1.4,0.0,0.0,0,0,0.0,0,0.5,19.9548,9.9774,0.8999999999999999
Mustard Packets,05/27/2014,Food 4312,Box 500,1.5,0.0,0.0,0,0,0.0,0,1.4,7.59,10.626,0.10000000000000009
Sweet n Low Packets,05/27/2014,Food 4312,Case  3000,0.8,0.0,0.0,0,0,0.0,0,0.8,18.49,14.792,0.0
Pickles,05/27/2014,Sides 4313,ea,149.0,144.0,0.0,0,0,144.0,0,159.0,0.3498,55.6182,134.0
Chip JJ Reg ,05/27/2014,Sides 4313,ea,160.0,180.0,0.0,0,0,180.0,0,158.0,0.37579999999999997,59.3764,182.0
Chip JJ BBQ ,05/27/2014,Sides 4313,ea,211.0,360.0,0.0,0,0,360.0,0,329.0,0.3755,123.5395,242.0
Chip JJ Jalapeno ,05/27/2014,Sides 4313,ea,163.0,240.0,0.0,0,0,240.0,0,183.0,0.3758,68.7714,220.0
Chip JJ S&V ,05/27/2014,Sides 4313,ea,121.0,240.0,0.0,0,0,240.0,0,210.0,0.37560000000000004,78.876,151.0
Chip JJ Skinny ,05/27/2014,Sides 4313,ea,137.0,60.0,0.0,0,0,60.0,0,113.0,0.4416,49.9008,84.0
Cookie Oatmeal Raisin,05/27/2014,Sides 4313,ea,64.0,56.0,0.0,0,0,56.0,0,94.0,0.46840000000000004,44.0296,26.0
Cookie JJ Triple Choc Chip,05/27/2014,Sides 4313,ea,136.0,112.0,0.0,0,0,112.0,0,152.0,0.5536,84.1472,96.0
Cup Plas 12oz Trans Soft - Paper Cat,05/27/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,05/27/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
