item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Cucumber,06/07/2016,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0.6804,0,0,0.0
Iceburg Head ,06/07/2016,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,22.75,0,0,0.0
Lettuce,06/07/2016,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,2.27,0,0,0.0
Roma Tomatoes,06/07/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,06/07/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,06/07/2016,Produce 4315,Head Let,72,216.0,0,0,0,216.0,0,90,1.3162,118.458,198,0.0
Tomatoes,06/07/2016,Produce 4315,lb,87,175.0,0,0,0,175.0,0,103,1.1269,116.0707,159,0.0
Onions,06/07/2016,Produce 4315,lb,38.5,50.0,0,0,0,50.0,0,43.5,0.7141011494252874,31.0634,45,0.0
Sprouts,06/07/2016,Produce 4315,lb,1.75,2.0,0,0,0,2.0,0,3.75,10.07,37.7625,0,0.0
Celery,06/07/2016,Produce 4315,stalk,5.25,9.0,0,0,0,9.0,0,5.659999847412109,1.307402862101386,7.3999,8.59000015258789,0.0
Cucumbers,06/07/2016,Produce 4315,ea,14,24.0,0,0,0,24.0,0,8,0.9846,7.8768,30,0.0
Syrup Coke,06/07/2016,Beverage 4316,gal,8,0.0,0,0,0,0.0,0,6.5,14.2498,92.6237,1.5,0.0
Syrup Diet Coke,06/07/2016,Beverage 4316,gal,7,0.0,0,0,0,0.0,0,4.5,14.24991111111111,64.1246,2.5,0.0
Syrup Sprite,06/07/2016,Beverage 4316,gal,5,0.0,0,0,0,0.0,0,4,14.2574,57.0296,1,0.0
Syrup Lemonade Light,06/07/2016,Beverage 4316,gal,3.25,0.0,0,0,0,0.0,0,2.25,15.45991111111111,34.7848,1,0.0
Syrup Mello Yellow,06/07/2016,Beverage 4316,gal,2.75,0.0,0,0,0,0.0,0,2.5,14.86,37.15,0.25,0.0
Syrup Dr. Pepper,06/07/2016,Beverage 4316,gal,7,0.0,0,0,0,0.0,0,3,13.969999999999999,41.91,4,0.0
Syrup Diet Dr Pepper,06/07/2016,Beverage 4316,gal,0,0.0,0,0,0,0.0,0,0,13.97,0,0,0.0
Syrup Cherry Coke,06/07/2016,Beverage 4316,gal,4.5,5.0,0,0,0,5.0,0,7,14.25,99.75,2.5,0.0
Syrup Powerade,06/07/2016,Beverage 4316,gal,3.25,0.0,0,0,0,0.0,0,1.75,14.86,26.005,1.5,0.0
Tea Bag Brew Lipton,06/07/2016,Beverage 4316,ea,21,24.0,0,0,0,24.0,0,30,0.9513,28.539,15,0.0
Water (bottle),06/07/2016,Beverage 4316,bottle,66,24.0,0,0,0,24.0,0,60,0.2792,16.752,30,0.0
Box - Mini Jimmy 12 CT Sandwich,06/07/2016,Catering 4320,each,35,0.0,0,0,0,0.0,0,35,1.0832,37.912,0,0.0
Box - Mini Jimmy 24 CT Sandwich,06/07/2016,Catering 4320,each,37,0.0,0,0,0,0.0,0,35,1.7696,61.936,2,0.0
Box w/window - Jimmy 6 pk Cookie,06/07/2016,Catering 4320,each,198,0.0,0,0,0,0.0,0,198,0.2531,50.1138,0,0.0
Paper Bag - Mini Jimmy Sandwich,06/07/2016,Catering 4320,Case 500,0.800000011920929,1.0,0,0,0,1.0,0,1.75,16.5,28.875,0.050000011920928955,0.0
Pickle Container - clear plastic w/lid & label,06/07/2016,Catering 4320,each,0,0.0,0,0,0,0.0,0,0,0.19,0,0,0.0
JJ Lunch Box,06/07/2016,Catering 4320,ea,221,0.0,0,0,0,0.0,0,214,0.30060000000000003,64.3284,7,0.0
"Tray Cater Cmbo 12"" w / dome lid",06/07/2016,Catering 4320,each,63,0.0,0,0,0,0.0,0,60,0.6063,36.378,3,0.0
"Tray Cater Cmbo 16"" w / dome lid",06/07/2016,Catering 4320,each,59,0.0,0,0,0,0.0,0,54,1.0533,56.87819999999999,5,0.0
Party Tray Bags,06/07/2016,Catering 4320,ea,0,0.0,0,0,0,0.0,0,0,0.7942,0,0,0.0
French Bread 32 ct,06/14/2016,Bread 4311,ea,732,896.0,0,0,0,896.0,0,577,0.44530000000000003,256.9381,1051,0.0
Wheat,06/14/2016,Bread 4311,ea,42,48.0,0,0,0,48.0,0,33,1.4606000000000001,48.1998,57,0.0
Equal Sugar Substitute,06/14/2016,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,26.94,0,0,0.0
Avo Fresco,06/14/2016,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,1,0,0,0.0
Capicola,06/14/2016,Food 4312,lb,49.75,36.3,0,0,0,36.3,0,56.5,3.1064,175.5116,29.549999999999997,0.0
Salami,06/14/2016,Food 4312,lb,48.75,36.0,0,0,0,36.0,0,56.5,2.7276,154.1094,28.25,0.0
Ham,06/14/2016,Food 4312,lb,112.5,85.05,0,0,0,85.05,0,91,1.8246,166.0386,106.55000000000001,0.0
Turkey,06/14/2016,Food 4312,lb,147.25,152.1,0,0,0,152.1,0,146.5,3.137900341296928,459.70239999999995,152.85000000000002,0.0
Beef,06/14/2016,Food 4312,lb,84.5,61.7,0,0,0,61.7,0,71.5,4.2219006993007,301.8659,74.69999999999999,0.0
Bacon,06/14/2016,Food 4312,ea,812,1200.0,0,0,0,1200.0,0,838,0.2009,168.3542,1174,0.0
Cheese,06/14/2016,Food 4312,lb,84.25,141.63,0,0,0,141.63,0,106.5,2.263900469483568,241.1054,119.38,0.0
Mayonnaise,06/14/2016,Food 4312,gal mayo,53.75,12.0,0,0,0,12.0,0,53.75,8.0404,432.1715,12,0.0
Oil,06/14/2016,Food 4312,gal oil,17,0.0,0,0,0,0.0,0,16,8.2992,132.7872,1,0.0
Vinegar,06/14/2016,Food 4312,gal vinegar,12.199999809265137,0.0,0,0,0,0.0,0,11.100000381469727,4.352801652210625,48.3161,1.0999994277954102,0.0
Avocado,06/14/2016,Food 4312,avo can,19.09999990463257,12.0,0,0,0,12.0,0,18.5,3.21,59.385,12.599999904632568,0.0
Peppers Cherry,06/14/2016,Food 4312,Gal Peppers,24,4.0,0,0,0,4.0,0,24.5,7.118799999999999,174.4106,3.5,0.0
Mustard Dijon,06/14/2016,Food 4312,jar dijon,9.75,0.0,0,0,0,0.0,0,8,5.2417,41.9336,1.75,0.0
MUSTARD WHL GRAIN ,06/14/2016,Food 4312,32 oz jar,10.5,0.0,0,0,0,0.0,0,9.75,5.899405128205128,57.5192,0.75,0.0
Soy Sauce,06/14/2016,Food 4312,gal soy,0.8999999761581421,0.0,0,0,0,0.0,0,0.6000000238418579,9.340166295521804,5.6041,0.2999999523162842,0.0
Tuna Chunk - pouch,06/14/2016,Food 4312,Pouch tuna (48oz),7.330000042915344,6.0,0,0,0,6.0,0,7.5,7.416706666666667,55.6253,5.830000042915344,0.0
Pam Spray,06/14/2016,Food 4312,ea,5,0.0,0,0,0,0.0,0,3,2.5005,7.5015,2,0.0
Oregano,06/14/2016,Food 4312,cont oregano,0.949999988079071,0.0,0,0,0,0.0,0,0.75,20.596666666666668,15.447500000000002,0.19999998807907104,0.0
Basil,06/14/2016,Food 4312,cont basil,0.949999988079071,0.0,0,0,0,0.0,0,0.75,21.8188,16.3641,0.19999998807907104,0.0
Sugar,06/14/2016,Food 4312,lb,40,0.0,0,0,0,0.0,0,10,0.5837,5.837,30,0.0
Mayo Packets,06/14/2016,Food 4312,Box 204,1.100000023841858,1.0,0,0,0,1.0,0,1.25,17.4,21.75,0.8500000238418579,0.0
Mustard Packets,06/14/2016,Food 4312,Box 500,1.100000023841858,1.0,0,0,0,1.0,0,1.7999999523162842,5.880000155766809,10.584,0.30000007152557373,0.0
Sweet n Low Packets,06/14/2016,Food 4312,Case  3000,0,0.0,0,0,0,0.0,0,0,23.2325,0,0,0.0
Pickles,06/14/2016,Sides 4313,ea,77,144.0,0,0,0,144.0,0,82,0.3462,28.3884,139,0.0
Chip JJ Reg ,06/14/2016,Sides 4313,ea,128,180.0,0,0,0,180.0,0,153,0.3472,53.1216,155,0.0
Chip JJ BBQ ,06/14/2016,Sides 4313,ea,280,240.0,0,0,0,240.0,0,242,0.34709999999999996,83.9982,278,0.0
Chip JJ Jalapeno ,06/14/2016,Sides 4313,ea,185,240.0,0,0,0,240.0,0,169,0.3471,58.6599,256,0.0
Chip JJ S&V ,06/14/2016,Sides 4313,ea,157,180.0,0,0,0,180.0,0,130,0.34709999999999996,45.123,207,0.0
Chip JJ Skinny ,06/14/2016,Sides 4313,ea,127,60.0,0,0,0,60.0,0,94,0.4103,38.5682,93,0.0
Cookie Oatmeal Raisin,06/14/2016,Sides 4313,ea,123,0.0,0,0,0,0.0,0,74,0.46349999999999997,34.299,49,0.0
Cookie JJ Triple Choc Chip,06/14/2016,Sides 4313,ea,149,168.0,0,0,0,168.0,0,114,0.5529,63.03059999999999,203,0.0
Sysco Cup Foam Tall 12 oz,06/14/2016,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,20,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,06/14/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,06/14/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,06/14/2016,Paper 4314,Pack 567,0,0.0,0,0,0,0.0,0,0,3.05,0,0,0.0
Napkins - Case 24 / Pack 284,06/14/2016,Paper 4314,Pack 284,12,24.0,0,0,0,24.0,0,27.90000009536743,1.4121003535961152,39.3976,8.099999904632568,0.0
Cup 22oz JJ,06/14/2016,Paper 4314,ea,1075,0.0,0,0,0,0.0,0,555,0.035899999999999994,19.9245,520,0.0
Lid 22oz JJ,06/14/2016,Paper 4314,ea,880.0000190734863,1000.0,0,0,0,1000.0,0,1410,0.0105,14.805000000000001,470.0000190734863,0.0
Cup 30oz JJ,06/14/2016,Paper 4314,ea,1101,0.0,0,0,0,0.0,0,814,0.0598,48.6772,287,0.0
Lid 30oz JJ,06/14/2016,Paper 4314,ea,1575.0000095367432,0.0,0,0,0,0.0,0,1284,0.0178,22.8552,291.00000953674316,0.0
Bags 8# JJ,06/14/2016,Paper 4314,Box 1000,0.6000000238418579,1.0,0,0,0,1.0,0,0.8999999761581421,35.000000927183386,31.5,0.7000000476837158,0.0
Wrap Sandwich,06/14/2016,Paper 4314,Box 1000,1.399999976158142,3.0,0,0,0,3.0,0,2.0999999046325684,19.570000888733677,41.097,2.3000000715255737,0.0
8X10 Port Pap.,06/14/2016,Paper 4314,Box 500,17.5,0.0,0,0,0,0.0,0,8.25,2.605806060606061,21.4979,9.25,0.0
Straws,06/14/2016,Paper 4314,Box 300,29.749999999999996,0.0,0,0,0,0.0,0,27.5,0.80592,22.1628,2.2499999999999964,0.0
Pan Liners,06/14/2016,Paper 4314,Box 1000,1,0.0,0,0,0,0.0,0,1,29.269,29.269,0,0.0
Mylar,06/14/2016,Paper 4314,roll 5280,1.2999999523162842,0.0,0,0,0,0.0,0,1.100000023841858,88.37354353910048,97.2109,0.19999992847442627,0.0
Cucumber,06/14/2016,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0.6804,0,0,0.0
Iceburg Head ,06/14/2016,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,22.75,0,0,0.0
Lettuce,06/14/2016,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,2.27,0,0,0.0
Roma Tomatoes,06/14/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,06/14/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,06/14/2016,Produce 4315,Head Let,90,216.0,0,0,0,216.0,0,105,1.4203999999999999,149.142,201,0.0
Tomatoes,06/14/2016,Produce 4315,lb,103,175.0,0,0,0,175.0,0,111,1.0657999999999999,118.30379999999998,167,0.0
Onions,06/14/2016,Produce 4315,lb,43.5,50.0,0,0,0,50.0,0,42,0.7532,31.6344,51.5,0.0
Sprouts,06/14/2016,Produce 4315,lb,3.75,2.0,0,0,0,2.0,0,6.75,10.07,67.9725,-1,0.0
Celery,06/14/2016,Produce 4315,stalk,5.659999847412109,9.0,0,0,0,9.0,0,4.75,1.3326105263157895,6.3299,9.90999984741211,0.0
Cucumbers,06/14/2016,Produce 4315,ea,8,24.0,0,0,0,24.0,0,8,1.0275,8.22,24,0.0
Syrup Coke,06/14/2016,Beverage 4316,gal,6.5,0.0,0,0,0,0.0,0,3.5,14.249799999999999,49.8743,3,0.0
Syrup Diet Coke,06/14/2016,Beverage 4316,gal,4.5,5.0,0,0,0,5.0,0,8,14.25,114,1.5,0.0
Syrup Sprite,06/14/2016,Beverage 4316,gal,4,0.0,0,0,0,0.0,0,2.5,14.2574,35.6435,1.5,0.0
Syrup Lemonade Light,06/14/2016,Beverage 4316,gal,2.25,2.5,0,0,0,2.5,0,4,15.46,61.84,0.75,0.0
Syrup Mello Yellow,06/14/2016,Beverage 4316,gal,2.5,0.0,0,0,0,0.0,0,1.75,14.86,26.005,0.75,0.0
Syrup Dr. Pepper,06/14/2016,Beverage 4316,gal,3,5.0,0,0,0,5.0,0,4.5,13.97,62.865,3.5,0.0
Syrup Diet Dr Pepper,06/14/2016,Beverage 4316,gal,0,0.0,0,0,0,0.0,0,0,13.97,0,0,0.0
Syrup Cherry Coke,06/14/2016,Beverage 4316,gal,7,0.0,0,0,0,0.0,0,5,14.25,71.25,2,0.0
Syrup Powerade,06/14/2016,Beverage 4316,gal,1.75,2.5,0,0,0,2.5,0,2.5,14.86,37.15,1.75,0.0
Tea Bag Brew Lipton,06/14/2016,Beverage 4316,ea,30,0.0,0,0,0,0.0,0,13,0.9512999999999999,12.3669,17,0.0
Water (bottle),06/14/2016,Beverage 4316,bottle,60,48.0,0,0,0,48.0,0,72,0.2792,20.1024,36,0.0
Box - Mini Jimmy 12 CT Sandwich,06/14/2016,Catering 4320,each,35,0.0,0,0,0,0.0,0,30,1.0832000000000002,32.496,5,0.0
Box - Mini Jimmy 24 CT Sandwich,06/14/2016,Catering 4320,each,35,0.0,0,0,0,0.0,0,35,1.7696,61.936,0,0.0
Box w/window - Jimmy 6 pk Cookie,06/14/2016,Catering 4320,each,198,0.0,0,0,0,0.0,0,190,0.2531,48.089,8,0.0
Paper Bag - Mini Jimmy Sandwich,06/14/2016,Catering 4320,Case 500,1.75,0.0,0,0,0,0.0,0,1.600000023841858,16.499999754130847,26.4,0.1499999761581421,0.0
Pickle Container - clear plastic w/lid & label,06/14/2016,Catering 4320,each,0,0.0,0,0,0,0.0,0,0,0.19,0,0,0.0
JJ Lunch Box,06/14/2016,Catering 4320,ea,214,0.0,0,0,0,0.0,0,214,0.30060000000000003,64.3284,0,0.0
"Tray Cater Cmbo 12"" w / dome lid",06/14/2016,Catering 4320,each,60,0.0,0,0,0,0.0,0,60,0.6063,36.378,0,0.0
"Tray Cater Cmbo 16"" w / dome lid",06/14/2016,Catering 4320,each,54,0.0,0,0,0,0.0,0,50,1.0533,52.66499999999999,4,0.0
Party Tray Bags,06/14/2016,Catering 4320,ea,0,0.0,0,0,0,0.0,0,0,0.7942,0,0,0.0
French Bread 32 ct,06/21/2016,Bread 4311,ea,577,1088.0,0,0,0,1088.0,0,710,0.44530000000000003,316.163,955,0.0
Wheat,06/21/2016,Bread 4311,ea,33,80.0,0,0,0,80.0,0,58,1.4606,84.7148,55,0.0
Equal Sugar Substitute,06/21/2016,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,26.94,0,0,0.0
Avo Fresco,06/21/2016,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,1,0,0,0.0
Capicola,06/21/2016,Food 4312,lb,56.5,0.0,0,0,0,0.0,0,25.25,3.1064,78.4366,31.25,0.0
Salami,06/21/2016,Food 4312,lb,56.5,0.0,0,0,0,0.0,0,28.75,2.7276,78.4185,27.75,0.0
Ham,06/21/2016,Food 4312,lb,91,129.15,0,0,0,129.15,0,120,1.8161999999999998,217.944,100.15,0.0
Turkey,06/21/2016,Food 4312,lb,146.5,169.5,0,0,0,169.5,0,165.5,3.1275999999999997,517.6178,150.5,0.0
Beef,06/21/2016,Food 4312,lb,71.5,87.9,0,0,0,87.9,0,95,4.223800000000001,401.2610000000001,64.4,0.0
Bacon,06/21/2016,Food 4312,ea,838,1200.0,0,0,0,1200.0,0,863,0.2004,172.9452,1175,0.0
Cheese,06/21/2016,Food 4312,lb,106.5,105.92,0,0,0,105.92,0,100.75,2.207300248138958,222.3855,111.67000000000002,0.0
Mayonnaise,06/21/2016,Food 4312,gal mayo,53.75,12.0,0,0,0,12.0,0,54.75,8.040299543378994,440.2063999999999,11,0.0
Oil,06/21/2016,Food 4312,gal oil,16,0.0,0,0,0,0.0,0,14.75,8.2992,122.41320000000002,1.25,0.0
Vinegar,06/21/2016,Food 4312,gal vinegar,11.100000381469727,0.0,0,0,0,0.0,0,10,4.3528,43.528000000000006,1.1000003814697266,0.0
Avocado,06/21/2016,Food 4312,avo can,18.5,12.0,0,0,0,12.0,0,21.25,3.2100000000000004,68.2125,9.25,0.0
Peppers Cherry,06/21/2016,Food 4312,Gal Peppers,24.5,4.0,0,0,0,4.0,0,25.25,7.16649900990099,180.9541,3.25,0.0
Mustard Dijon,06/21/2016,Food 4312,jar dijon,8,0.0,0,0,0,0.0,0,6.5,5.241707692307693,34.0711,1.5,0.0
MUSTARD WHL GRAIN ,06/21/2016,Food 4312,32 oz jar,9.75,0.0,0,0,0,0.0,0,9,5.8994,53.0946,0.75,0.0
Soy Sauce,06/21/2016,Food 4312,gal soy,0.6000000238418579,0.0,0,0,0,0.0,0,1.399999976158142,9.3400715876319,13.0761,-0.7999999523162842,0.0
Tuna Chunk - pouch,06/21/2016,Food 4312,Pouch tuna (48oz),7.5,6.0,0,0,0,6.0,0,7.75,7.416696774193548,57.4794,5.75,0.0
Pam Spray,06/21/2016,Food 4312,ea,3,0.0,0,0,0,0.0,0,4,2.5005,10.002,-1,0.0
Oregano,06/21/2016,Food 4312,cont oregano,0.75,0.0,0,0,0,0.0,0,0.75,20.596666666666668,15.447500000000002,0,0.0
Basil,06/21/2016,Food 4312,cont basil,0.75,0.0,0,0,0,0.0,0,0.75,21.8188,16.3641,0,0.0
Sugar,06/21/2016,Food 4312,lb,10,0.0,0,0,0,0.0,0,15,0.5837,8.7555,-5,0.0
Mayo Packets,06/21/2016,Food 4312,Box 204,1.25,1.0,0,0,0,1.0,0,1.75,17.4,30.449999999999996,0.5,0.0
Mustard Packets,06/21/2016,Food 4312,Box 500,1.7999999523162842,1.0,0,0,0,1.0,0,2.5999999046325684,5.880000215677122,15.287999999999998,0.20000004768371582,0.0
Sweet n Low Packets,06/21/2016,Food 4312,Case  3000,0,0.0,0,0,0,0.0,0,0,23.2325,0,0,0.0
Pickles,06/21/2016,Sides 4313,ea,82,144.0,0,0,0,144.0,0,93,0.34619999999999995,32.1966,133,0.0
Chip JJ Reg ,06/21/2016,Sides 4313,ea,153,180.0,0,0,0,180.0,0,174,0.3472,60.412800000000004,159,0.0
Chip JJ BBQ ,06/21/2016,Sides 4313,ea,242,300.0,0,0,0,300.0,0,285,0.3471,98.9235,257,0.0
Chip JJ Jalapeno ,06/21/2016,Sides 4313,ea,169,240.0,0,0,0,240.0,0,179,0.34709999999999996,62.1309,230,0.0
Chip JJ S&V ,06/21/2016,Sides 4313,ea,130,240.0,0,0,0,240.0,0,152,0.3471,52.7592,218,0.0
Chip JJ Skinny ,06/21/2016,Sides 4313,ea,94,120.0,0,0,0,120.0,0,147,0.4103,60.314099999999996,67,0.0
Cookie Oatmeal Raisin,06/21/2016,Sides 4313,ea,74,56.0,0,0,0,56.0,0,95,0.46349999999999997,44.0325,35,0.0
Cookie JJ Triple Choc Chip,06/21/2016,Sides 4313,ea,114,224.0,0,0,0,224.0,0,173,0.5529000000000001,95.6517,165,0.0
Sysco Cup Foam Tall 12 oz,06/21/2016,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,20,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,06/21/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,06/21/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,06/21/2016,Paper 4314,Pack 567,0,0.0,0,0,0,0.0,0,0,3.05,0,0,0.0
Napkins - Case 24 / Pack 284,06/21/2016,Paper 4314,Pack 284,27.90000009536743,0.0,0,0,0,0.0,0,20.75,1.4121012048192771,29.3011,7.150000095367432,0.0
Cup 22oz JJ,06/21/2016,Paper 4314,ea,555,1000.0,0,0,0,1000.0,0,1066,0.035899999999999994,38.2694,489,0.0
Lid 22oz JJ,06/21/2016,Paper 4314,ea,1410,0.0,0,0,0,0.0,0,896,0.010499999999999999,9.408,514,0.0
Cup 30oz JJ,06/21/2016,Paper 4314,ea,814,750.0,0,0,0,750.0,0,1257,0.0598,75.1686,307,0.0
Lid 30oz JJ,06/21/2016,Paper 4314,ea,1284,0.0,0,0,0,0.0,0,1006,0.0178,17.9068,278,0.0
Bags 8# JJ,06/21/2016,Paper 4314,Box 1000,0.8999999761581421,1.0,0,0,0,1.0,0,1.25,35,43.75,0.6499999761581421,0.0
Wrap Sandwich,06/21/2016,Paper 4314,Box 1000,2.0999999046325684,3.0,0,0,0,3.0,0,2.75,19.57,53.8175,2.3499999046325684,0.0
8X10 Port Pap.,06/21/2016,Paper 4314,Box 500,8.25,12.0,0,0,0,12.0,0,11.5,2.6058,29.9667,8.75,0.0
Straws,06/21/2016,Paper 4314,Box 300,27.5,0.0,0,0,0,0.0,0,25,0.80592,20.148,2.5,0.0
Pan Liners,06/21/2016,Paper 4314,Box 1000,1,0.0,0,0,0,0.0,0,1,29.269,29.269,0,0.0
Mylar,06/21/2016,Paper 4314,roll 5280,1.100000023841858,0.0,0,0,0,0.0,0,0.800000011920929,88.37349868313225,70.6988,0.30000001192092896,0.0
Cucumber,06/21/2016,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0.6804,0,0,0.0
Iceburg Head ,06/21/2016,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,22.75,0,0,0.0
Lettuce,06/21/2016,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,2.27,0,0,0.0
Roma Tomatoes,06/21/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,06/21/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,06/21/2016,Produce 4315,Head Let,105,192.0,0,0,0,192.0,0,116,1.359,157.644,181,0.0
Tomatoes,06/21/2016,Produce 4315,lb,111,150.0,0,0,0,150.0,0,98,0.9473,92.8354,163,0.0
Onions,06/21/2016,Produce 4315,lb,42,50.0,0,0,0,50.0,0,47,0.7074999999999999,33.2525,45,0.0
Sprouts,06/21/2016,Produce 4315,lb,6.75,1.0,0,0,0,1.0,0,3.75,10.07,37.7625,4,0.0
Celery,06/21/2016,Produce 4315,stalk,4.75,6.0,0,0,0,6.0,0,4.25,1.3356000000000001,5.6763,6.5,0.0
Cucumbers,06/21/2016,Produce 4315,ea,8,24.0,0,0,0,24.0,0,6,1.2388000000000001,7.4328,26,0.0
Syrup Coke,06/21/2016,Beverage 4316,gal,3.5,5.0,0,0,0,5.0,0,7,14.2499,99.7493,1.5,0.0
Syrup Diet Coke,06/21/2016,Beverage 4316,gal,8,0.0,0,0,0,0.0,0,6.5,14.25,92.625,1.5,0.0
Syrup Sprite,06/21/2016,Beverage 4316,gal,2.5,0.0,0,0,0,0.0,0,2,14.2574,28.5148,0.5,0.0
Syrup Lemonade Light,06/21/2016,Beverage 4316,gal,4,0.0,0,0,0,0.0,0,3.25,15.459999999999999,50.245,0.75,0.0
Syrup Mello Yellow,06/21/2016,Beverage 4316,gal,1.75,0.0,0,0,0,0.0,0,1.25,14.86,18.575,0.5,0.0
Syrup Dr. Pepper,06/21/2016,Beverage 4316,gal,4.5,5.0,0,0,0,5.0,0,1,13.97,13.97,8.5,0.0
Syrup Diet Dr Pepper,06/21/2016,Beverage 4316,gal,0,0.0,0,0,0,0.0,0,5,13.969999999999999,69.85,-5,0.0
Syrup Cherry Coke,06/21/2016,Beverage 4316,gal,5,0.0,0,0,0,0.0,0,2.5,14.25,35.625,2.5,0.0
Syrup Powerade,06/21/2016,Beverage 4316,gal,2.5,0.0,0,0,0,0.0,0,1,14.86,14.86,1.5,0.0
Tea Bag Brew Lipton,06/21/2016,Beverage 4316,ea,13,24.0,0,0,0,24.0,0,21,0.9513,19.9773,16,0.0
Water (bottle),06/21/2016,Beverage 4316,bottle,72,24.0,0,0,0,24.0,0,75,0.2792,20.94,21,0.0
Box - Mini Jimmy 12 CT Sandwich,06/21/2016,Catering 4320,each,30,0.0,0,0,0,0.0,0,27,1.0832,29.246399999999998,3,0.0
Box - Mini Jimmy 24 CT Sandwich,06/21/2016,Catering 4320,each,35,0.0,0,0,0,0.0,0,35,1.7696,61.936,0,0.0
Box w/window - Jimmy 6 pk Cookie,06/21/2016,Catering 4320,each,190,0.0,0,0,0,0.0,0,187,0.2531,47.329699999999995,3,0.0
Paper Bag - Mini Jimmy Sandwich,06/21/2016,Catering 4320,Case 500,1.600000023841858,0.0,0,0,0,0.0,0,1.600000023841858,16.499999754130847,26.4,0,0.0
Pickle Container - clear plastic w/lid & label,06/21/2016,Catering 4320,each,0,0.0,0,0,0,0.0,0,0,0.19,0,0,0.0
JJ Lunch Box,06/21/2016,Catering 4320,ea,214,0.0,0,0,0,0.0,0,210,0.3006,63.126,4,0.0
"Tray Cater Cmbo 12"" w / dome lid",06/21/2016,Catering 4320,each,60,0.0,0,0,0,0.0,0,57,0.6063000000000001,34.5591,3,0.0
"Tray Cater Cmbo 16"" w / dome lid",06/21/2016,Catering 4320,each,50,0.0,0,0,0,0.0,0,44,1.0533,46.3452,6,0.0
Party Tray Bags,06/21/2016,Catering 4320,ea,0,0.0,0,0,0,0.0,0,0,0.7942,0,0,0.0
French Bread 32 ct,06/28/2016,Bread 4311,ea,710,928.0,0,0,0,928.0,0,641,0.4453,285.4373,997,0.0
Wheat,06/28/2016,Bread 4311,ea,58,48.0,0,0,0,48.0,0,51,1.4606000000000001,74.4906,55,0.0
Equal Sugar Substitute,06/28/2016,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,26.94,0,0,0.0
Avo Fresco,06/28/2016,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,1,0,0,0.0
Capicola,06/28/2016,Food 4312,lb,25.25,37.3,0,0,0,37.3,0,29.5,3.1088,91.7096,33.05,0.0
Salami,06/28/2016,Food 4312,lb,28.75,35.4,0,0,0,35.4,0,32.5,2.7451999999999996,89.219,31.650000000000006,0.0
Ham,06/28/2016,Food 4312,lb,120,135.55,0,0,0,135.55,0,156,1.8138,282.9528,99.55000000000001,0.0
Turkey,06/28/2016,Food 4312,lb,165.5,143.1,0,0,0,143.1,0,158.5,3.1242,495.1857,150.10000000000002,0.0
Beef,06/28/2016,Food 4312,lb,95,57.85,0,0,0,57.85,0,85.5,4.224300584795322,361.1777,67.35,0.0
Bacon,06/28/2016,Food 4312,ea,863,1200.0,0,0,0,1200.0,0,785,0.2003,157.2355,1278,0.0
Cheese,06/28/2016,Food 4312,lb,100.75,140.77,0,0,0,140.77,0,126.5,2.181,275.8965,115.02000000000001,0.0
