item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Hard Boiled Whole Eggs,08/03/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,08/03/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,15.39,0.00,0.0000,0.0
Ken's Glaze Fig & Balsamic ,08/03/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,08/03/2021,Food 4312,Container 3.2oz,4.00,18.0,0.0,0,0,18.0,0,18.00,1.43,25.66,4.0000,25.6608
ONION STRINGS,08/03/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,18.65,0.00,0.0000,0.0
PANKO PARM CRISP BLEND,08/03/2021,Food 4312,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Pepper Jalapeno Slices,08/03/2021,Food 4312,gal,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Rotisserie Shredded Chicken,08/03/2021,Food 4312,lb,24.00,40.0,0.0,0,0,40.0,0,42.50,3.84,163.01,21.5000,163.0088
SAUCE PESTO BASIL,08/03/2021,Food 4312,30 Oz,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
"SAUCE, DELUXE THOUSAND ISLAND",08/03/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,41.87,0.00,0.0000,0.0
"Seeds, Sesame Black",08/03/2021,Food 4312,1 Lb,0.00,0.0,0.0,0,0,0.0,0,0.00,50.65,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,08/03/2021,Food 4312,ea,0.75,0.0,0.0,0,0,0.0,0,0.00,8.35,0.00,0.7500,0.0
"TORTILLA, FLOUR 12”",08/03/2021,Food 4312,ea,128.00,144.0,0.0,0,0,144.0,0,184.00,0.15,27.42,88.0000,27.416
VEGETABLE CORN & BLK BEAN SW ,08/03/2021,Food 4312,2 LB,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
WIPE ANTIBACTERIAL PROBE,08/03/2021,Food 4312,each,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
WRAP TORTILLA CHSE JALAPNO ,08/03/2021,Food 4312,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
"WRAP TORTILLA HERB GLC 12""",08/03/2021,Food 4312,ea,242.00,144.0,0.0,-72,0,72.0,0,195.00,0.28,54.54,119.0000,54.5415
YELLOW TRIANGLE TORTILLA CHIP,08/03/2021,Food 4312,2 LB,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Avo Fresco,08/03/2021,Food 4312,Case,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Capicola,08/03/2021,Food 4312,lb,35.50,77.85,0.0,0,0,77.85,0,55.05,3.47,190.86,58.3000,190.8583
Salami,08/03/2021,Food 4312,lb,22.50,77.5,0.0,0,0,77.5,0,43.75,3.45,150.72,56.2500,150.7188
Ham,08/03/2021,Food 4312,lb,98.35,128.2,0.0,0,0,128.2,0,87.50,2.47,216.39,139.0500,216.3875
Turkey,08/03/2021,Food 4312,lb,125.80,189.25,0.0,0,0,189.25,0,100.60,3.32,333.59,214.4500,333.5896
Beef,08/03/2021,Food 4312,lb,51.45,51.1,0.0,0,0,51.1,0,29.30,4.67,136.71,73.2500,136.7138
BACON - SLI APPLWD SMKD CKD,08/03/2021,Food 4312,ea,768.00,1200.0,0.0,0,0,1200.0,0,574.00,0.30,174.09,"1,394.0000",174.0942
Cheese,08/03/2021,Food 4312,lb,86.50,169.48,0.0,0,0,169.48,0,87.50,2.45,214.55,168.4800,214.54999999999998
Mayonnaise,08/03/2021,Food 4312,gal mayo,36.50,16.0,0.0,0,0,16.0,0,35.20,7.97,280.72,17.3000,280.7165
Oil,08/03/2021,Food 4312,gal oil,8.50,0.0,0.0,0,0,0.0,0,5.90,12.96,76.44,2.6000,76.4398
Vinegar,08/03/2021,Food 4312,gal vinegar,11.00,0.0,0.0,0,0,0.0,0,9.80,3.95,38.70,1.2000,38.6973
Avocado,08/03/2021,Food 4312,avo can,7.50,12.0,0.0,0,0,12.0,0,4.00,3.10,12.40,15.5000,12.4
Peppers Cherry,08/03/2021,Food 4312,Gal Peppers,25.25,8.0,0.0,0,0,8.0,0,27.00,7.06,190.68,6.2500,190.6848
Mustard Dijon,08/03/2021,Food 4312,jar dijon,6.50,6.0,0.0,0,0,6.0,0,10.50,5.33,55.98,2.0000,55.9818
MUSTARD WHL GRAIN ,08/03/2021,Food 4312,32 oz jar,9.00,0.0,0.0,0,0,0.0,0,7.50,5.88,44.09,1.5000,44.0948
Soy Sauce,08/03/2021,Food 4312,gal soy,2.50,0.0,0.0,0,0,0.0,0,2.20,10.95,24.08,0.3000,24.0834
Tuna Chunk - pouch,08/03/2021,Food 4312,Pouch tuna (48oz),6.50,6.0,0.0,0,0,6.0,0,6.60,8.28,54.65,5.9000,54.648
Pan Spray,08/03/2021,Food 4312,ea,3.00,0.0,0.0,0,0,0.0,0,2.00,4.17,8.34,1.0000,8.3382
Oregano,08/03/2021,Food 4312,cont oregano,0.50,0.0,0.0,0,0,0.0,0,0.40,23.58,9.43,0.1000,9.4318
Basil,08/03/2021,Food 4312,cont basil,0.50,0.0,0.0,0,0,0.0,0,0.40,5.67,2.27,0.1000,2.268
Sugar,08/03/2021,Food 4312,lb,10.00,25.0,0.0,0,0,25.0,0,24.00,0.79,18.94,11.0000,18.9408
Mayo Packets,08/03/2021,Food 4312,Box 204,2.00,2.0,0.0,0,0,2.0,0,1.50,17.16,25.74,2.5000,25.740000000000002
Mustard Packets,08/03/2021,Food 4312,Box 500,2.00,1.0,0.0,0,0,1.0,0,1.60,5.97,9.55,1.4000,9.552
Sweet n Low Packets,08/03/2021,Food 4312,Case  3000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
PICKLE DILL WHOLE 52-68 REFR,08/03/2021,Sides 4313,ea,152.00,240.0,0.0,0,0,240.0,0,114.00,0.33,37.64,278.0000,37.6428
Potato Chip BBQ,08/03/2021,Sides 4313,ea,241.00,504.0,0.0,0,0,504.0,0,123.00,0.38,47.13,622.0000,47.1336
Potato Chip Jalapeno,08/03/2021,Sides 4313,ea,115.00,0.0,0.0,0,0,0.0,0,0.00,0.38,0.00,115.0000,0.0
Potato Chip Regular,08/03/2021,Sides 4313,ea,440.00,288.0,0.0,0,0,288.0,0,346.00,0.38,132.59,382.0000,132.5872
Potato Chip Salt & Vinegar,08/03/2021,Sides 4313,ea,75.00,432.0,0.0,0,0,432.0,0,93.00,0.38,35.64,414.0000,35.6376
Potato Chip Thinny,08/03/2021,Sides 4313,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.45,0.00,0.0000,0.0
Pickles,08/03/2021,Sides 4313,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cookie Oatmeal Raisin,08/03/2021,Sides 4313,ea,46.00,112.0,0.0,0,0,112.0,0,104.00,0.46,48.05,54.0000,48.048
Cookie JJ Triple Choc Chip,08/03/2021,Sides 4313,ea,189.00,280.0,0.0,0,0,280.0,0,52.00,0.57,29.73,417.0000,29.7336
Sysco Cup Foam Tall 12 oz,08/03/2021,Paper 4314,Case 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPER 8OZ ,08/03/2021,Paper 4314,250 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR NAT 8OZ,08/03/2021,Paper 4314,1/1000 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR RED PLAID 8OZ,08/03/2021,Paper 4314,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,08/03/2021,Paper 4314,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas Trans Soft 12 OZ,08/03/2021,Paper 4314,50 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),08/03/2021,Paper 4314,Pack 567,8.00,12.0,0.0,0,0,12.0,0,10.00,2.92,29.24,10.0000,29.241
Cup 22oz JJ,08/03/2021,Paper 4314,ea,440.00,1000.0,0.0,0,0,1000.0,0,591.00,0.04,22.75,849.0000,22.7535
Lid 22oz JJ,08/03/2021,Paper 4314,ea,"1,100.00",0.0,0.0,0,0,0.0,0,271.00,0.01,3.09,829.0000,3.0894
Cup 30oz JJ,08/03/2021,Paper 4314,ea,500.00,750.0,0.0,0,0,750.0,0,798.00,0.06,51.23,452.0000,51.23160000000001
Lid 30oz JJ,08/03/2021,Paper 4314,ea,800.00,1000.0,0.0,0,0,1000.0,0,"1,370.00",0.02,26.58,430.0000,26.578
Bags 8# JJ,08/03/2021,Paper 4314,Box 1000,1.00,1.0,0.0,0,0,1.0,0,0.80,34.31,27.45,1.2000,27.448
Wrap Sandwich,08/03/2021,Paper 4314,Box 1000,1.50,3.0,0.0,0,0,3.0,0,0.60,20.60,12.36,3.9000,12.358
8X10 Port Pap. (WRAP PAPER DRY WAX),08/03/2021,Paper 4314,Box 500,3.00,12.0,0.0,0,0,12.0,0,3.00,2.77,8.30,12.0000,8.295
Straws_new (Box 300),08/03/2021,Paper 4314,Box 300,24.00,0.0,0.0,0,0,0.0,0,20.25,2.02,40.99,3.7500,40.9901
Pan Liners,08/03/2021,Paper 4314,Box 1000,0.00,1.0,0.0,0,0,1.0,0,1.00,31.73,31.73,0.0000,31.73
Mylar (Film PVC roll),08/03/2021,Paper 4314,roll 5280,0.20,1.0,0.0,0,0,1.0,0,0.80,53.79,43.03,0.4000,43.0319
Cucumber,08/03/2021,Produce 4315,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,08/03/2021,Produce 4315,24 Count,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,08/03/2021,Produce 4315,12 Packs,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,08/03/2021,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,08/03/2021,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,08/03/2021,Produce 4315,Head Let,124.00,216.0,0.0,0,0,216.0,0,105.00,0.92,96.25,235.0000,96.2535
Tomatoes,08/03/2021,Produce 4315,lb,130.00,250.0,0.0,0,0,250.0,0,112.00,0.92,103.04,268.0000,103.04
Onions,08/03/2021,Produce 4315,lb,55.00,50.0,0.0,0,0,50.0,0,65.00,0.33,21.72,40.0000,21.723
Celery,08/03/2021,Produce 4315,stalk,7.50,6.0,0.0,0,0,6.0,0,5.50,0.77,4.23,8.0000,4.2251
Cucumbers,08/03/2021,Produce 4315,ea,45.00,45.0,0.0,0,0,45.0,0,51.00,0.49,24.89,39.0000,24.8931
MINUTE MAID,08/03/2021,Beverage 4316,bottle,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Lemonade,08/03/2021,Beverage 4316,gal,3.00,0.0,0.0,0,0,0.0,0,1.00,18.27,18.27,2.0000,18.2693
Syrup Coke Zero,08/03/2021,Beverage 4316,gal,5.00,0.0,0.0,0,0,0.0,0,2.50,17.53,43.83,2.5000,43.825
Syrup Coke,08/03/2021,Beverage 4316,gal,2.50,5.0,0.0,0,0,5.0,0,3.50,17.53,61.36,4.0000,61.35499999999999
Syrup Diet Coke,08/03/2021,Beverage 4316,gal,2.00,5.0,0.0,0,0,5.0,0,3.00,17.53,52.59,4.0000,52.59
Syrup Sprite,08/03/2021,Beverage 4316,gal,1.50,0.0,5.0,0,0,5.0,0,3.50,17.53,61.36,3.0000,61.35499999999999
Syrup Dr. Pepper,08/03/2021,Beverage 4316,gal,5.00,0.0,5.0,0,0,5.0,0,5.00,17.18,85.90,5.0000,85.9
Syrup Cherry Coke,08/03/2021,Beverage 4316,gal,1.50,5.0,5.0,0,0,10.0,0,3.50,17.53,61.36,8.0000,61.35499999999999
Syrup Powerade,08/03/2021,Beverage 4316,gal,1.50,2.5,0.0,0,0,2.5,0,1.50,18.28,27.42,2.5000,27.42
Tea Bag Brew Lipton,08/03/2021,Beverage 4316,ea,14.00,24.0,0.0,0,0,24.0,0,21.00,0.96,20.12,17.0000,20.1159
Water (bottle),08/03/2021,Beverage 4316,bottle,22.00,72.0,0.0,0,0,72.0,0,35.00,0.28,9.85,59.0000,9.8455
Box - Mini Jimmy 12 CT Sandwich,08/03/2021,Catering 4320,each,24.00,0.0,0.0,0,0,0.0,0,24.00,1.46,35.03,0.0000,35.0304
Box - Mini Jimmy 24 CT Sandwich,08/03/2021,Catering 4320,each,4.00,0.0,0.0,0,0,0.0,0,0.00,1.61,0.00,4.0000,0.0
Foam Plates,08/03/2021,Catering 4320,each,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
JMYJOHN BOX LUNCH LIL’ (JJ),08/03/2021,Catering 4320,each,95.00,125.0,0.0,0,0,125.0,0,96.00,0.23,22.49,124.0000,22.4928
JMYJOHN P BOX SANDWICH CATERING 18 PC ,08/03/2021,Catering 4320,ea,9.00,0.0,75.0,0,0,75.0,0,72.00,1.39,99.94,12.0000,99.9432
JMYJOHN P BOX SANDWICH CATERING 30 PC ,08/03/2021,Catering 4320,ea,3.00,0.0,0.0,0,0,0.0,0,0.00,1.55,0.00,3.0000,0.0
Plastic Knives,08/03/2021,Catering 4320,Box 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,08/03/2021,Catering 4320,ea,184.00,125.0,0.0,0,0,125.0,0,298.00,0.30,89.31,11.0000,89.3106
Tall Foam Cup,08/03/2021,Operating Supplies 5220,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,08/10/2021,Bread 4311,ea,554.00,1280.0,0.0,0,0,1280.0,0,428.00,0.45,194.35,"1,406.0000",194.3548
Wheat,08/10/2021,Bread 4311,ea,31.00,48.0,0.0,0,0,48.0,0,32.00,1.46,46.86,47.0000,46.8608
"AIOLI, SIGNATURE - HORSERADISH",08/10/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Black Pepper,08/10/2021,Food 4312,1 Lb,0.00,0.0,0.0,0,0,0.0,0,0.00,60.00,0.00,0.0000,0.0
CHEESE PARM SHAVED S.AMER ,08/10/2021,Food 4312,lb,15.00,0.0,0.0,0,0,0.0,0,8.00,4.52,36.18,7.0000,36.176
CHEESE PROC PPR JACK SHRD FTR,08/10/2021,Food 4312,lb,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
"CHEESE, AMERICAN ",08/10/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,33.79,0.00,0.0000,0.0
"CHEESE, BLUE - CRUMBLES ",08/10/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"CHEESE, CHEDDAR – FINELY SHREDDED ",08/10/2021,Food 4312,lb,13.00,0.0,0.0,0,0,0.0,0,11.30,2.14,24.20,1.7000,24.199
Chile & Lime Seasoning,08/10/2021,Food 4312,25 Oz,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
CHUNKY BLEU CHEESE DRESSING,08/10/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CROUTON SEASONED CUBE ZTF ,08/10/2021,Food 4312,lb,11.50,20.0,0.0,0,0,20.0,0,24.50,1.82,44.70,7.0000,44.7003
DRESSING CAESAR WITH EGG SYS IMP,08/10/2021,Food 4312,gal,1.50,4.0,0.0,0,0,4.0,0,4.00,15.45,61.81,1.5000,61.81
Equal Sugar Substitute,08/10/2021,Food 4312,Case 2000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Hard Boiled Whole Eggs,08/10/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,08/10/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,15.39,0.00,0.0000,0.0
Ken's Glaze Fig & Balsamic ,08/10/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,08/10/2021,Food 4312,Container 3.2oz,18.00,0.0,0.0,0,0,0.0,0,12.00,1.43,17.11,6.0000,17.1072
ONION RED PICKLED FRZN,08/10/2021,Food 4312,5 LB,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
ONION STRINGS,08/10/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,18.65,0.00,0.0000,0.0
PANKO PARM CRISP BLEND,08/10/2021,Food 4312,lb,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
Pepper Jalapeno Slices,08/10/2021,Food 4312,gal,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Rotisserie Shredded Chicken,08/10/2021,Food 4312,lb,42.50,20.0,0.0,0,0,20.0,0,38.00,3.84,145.75,24.5000,145.749
SAUCE PESTO BASIL,08/10/2021,Food 4312,30 Oz,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
"SAUCE, DELUXE THOUSAND ISLAND",08/10/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,41.87,0.00,0.0000,0.0
"Seeds, Sesame Black",08/10/2021,Food 4312,1 Lb,0.00,0.0,0.0,0,0,0.0,0,0.00,50.65,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,08/10/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
TOMATO RSTD RED WEDGES,08/10/2021,Food 4312,4 LB,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
"TORTILLA, FLOUR 12”",08/10/2021,Food 4312,ea,184.00,0.0,0.0,0,0,0.0,0,143.00,0.15,21.31,41.0000,21.307
VEGETABLE CORN & BLK BEAN SW ,08/10/2021,Food 4312,2 LB,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
WIPE ANTIBACTERIAL PROBE,08/10/2021,Food 4312,each,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
WRAP TORTILLA CHSE JALAPNO ,08/10/2021,Food 4312,ea,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
"WRAP TORTILLA HERB GLC 12""",08/10/2021,Food 4312,ea,195.00,0.0,0.0,0,0,0.0,0,95.00,0.28,26.57,100.0000,26.5715
YELLOW TRIANGLE TORTILLA CHIP,08/10/2021,Food 4312,2 LB,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
Avo Fresco,08/10/2021,Food 4312,Case,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Capicola,08/10/2021,Food 4312,lb,55.05,38.5,0.0,0,0,38.5,0,38.50,3.37,129.75,55.0500,129.745
Salami,08/10/2021,Food 4312,lb,43.75,76.0,0.0,0,0,76.0,0,62.50,3.54,221.44,57.2500,221.4375
Ham,08/10/2021,Food 4312,lb,87.50,125.55,0.0,0,0,125.55,0,77.50,2.30,178.33,135.5500,178.3275
Turkey,08/10/2021,Food 4312,lb,100.60,221.55,0.0,0,0,221.55,0,114.50,3.46,395.71,207.6500,395.712
Beef,08/10/2021,Food 4312,lb,29.30,81.4,0.0,0,0,81.4,0,29.00,4.94,143.14,81.7000,143.144
BACON - SLI APPLWD SMKD CKD,08/10/2021,Food 4312,ea,574.00,1800.0,0.0,0,0,1800.0,0,823.00,0.27,225.26,"1,551.0000",225.2551
Cheese,08/10/2021,Food 4312,lb,87.50,167.4,0.0,0,0,167.4,0,87.00,2.45,213.32,167.9000,213.32399999999998
Mayonnaise,08/10/2021,Food 4312,gal mayo,35.20,20.0,0.0,0,0,20.0,0,38.50,7.97,307.03,16.7000,307.0337
Oil,08/10/2021,Food 4312,gal oil,5.90,6.0,0.0,0,0,6.0,0,9.90,14.14,140.01,2.0000,140.0088
Vinegar,08/10/2021,Food 4312,gal vinegar,9.80,4.0,0.0,0,0,4.0,0,12.60,3.96,49.90,1.2000,49.8985
Avocado,08/10/2021,Food 4312,avo can,4.00,24.0,0.0,0,0,24.0,0,11.50,3.10,35.65,16.5000,35.65
Peppers Cherry,08/10/2021,Food 4312,Gal Peppers,27.00,4.0,0.0,0,0,4.0,0,26.00,7.06,183.62,5.0000,183.6224
Mustard Dijon,08/10/2021,Food 4312,jar dijon,10.50,0.0,0.0,0,0,0.0,0,8.10,5.33,43.19,2.4000,43.186
MUSTARD WHL GRAIN ,08/10/2021,Food 4312,32 oz jar,7.50,6.0,0.0,0,0,6.0,0,12.10,5.88,71.14,1.4000,71.1432
Soy Sauce,08/10/2021,Food 4312,gal soy,2.20,0.0,0.0,0,0,0.0,0,2.10,10.95,22.99,0.1000,22.9887
Tuna Chunk - pouch,08/10/2021,Food 4312,Pouch tuna (48oz),6.60,6.0,0.0,0,0,6.0,0,6.50,8.28,53.82,6.1000,53.81999999999999
Pan Spray,08/10/2021,Food 4312,ea,2.00,0.0,0.0,0,0,0.0,0,2.00,4.17,8.34,0.0000,8.3382
Oregano,08/10/2021,Food 4312,cont oregano,0.40,1.0,0.0,0,0,1.0,0,1.10,23.58,25.94,0.3000,25.9378
Basil,08/10/2021,Food 4312,cont basil,0.40,1.0,0.0,0,0,1.0,0,1.10,5.67,6.24,0.3000,6.237
Sugar,08/10/2021,Food 4312,lb,24.00,25.0,0.0,0,0,25.0,0,21.00,0.79,16.57,28.0000,16.5732
Mayo Packets,08/10/2021,Food 4312,Box 204,1.50,2.0,0.0,0,0,2.0,0,1.50,17.16,25.74,2.0000,25.740000000000002
Mustard Packets,08/10/2021,Food 4312,Box 500,1.60,1.0,0.0,0,0,1.0,0,1.40,6.00,8.39,1.2000,8.3931
Sweet n Low Packets,08/10/2021,Food 4312,Case  3000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
PICKLE DILL WHOLE 52-68 REFR,08/10/2021,Sides 4313,ea,114.00,360.0,0.0,0,0,360.0,0,156.00,0.33,51.51,318.0000,51.5112
Potato Chip BBQ,08/10/2021,Sides 4313,ea,123.00,504.0,0.0,0,0,504.0,0,208.00,0.38,79.71,419.0000,79.7056
Potato Chip Jalapeno,08/10/2021,Sides 4313,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.38,0.00,0.0000,0.0
Potato Chip Regular,08/10/2021,Sides 4313,ea,346.00,288.0,0.0,0,0,288.0,0,173.00,0.38,66.29,461.0000,66.2936
Potato Chip Salt & Vinegar,08/10/2021,Sides 4313,ea,93.00,432.0,0.0,0,0,432.0,0,80.00,0.38,30.66,445.0000,30.656
Potato Chip Thinny,08/10/2021,Sides 4313,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.45,0.00,0.0000,0.0
Pickles,08/10/2021,Sides 4313,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cookie Oatmeal Raisin,08/10/2021,Sides 4313,ea,104.00,56.0,0.0,0,0,56.0,0,77.00,0.46,35.57,83.0000,35.574
Cookie JJ Triple Choc Chip,08/10/2021,Sides 4313,ea,52.00,280.0,0.0,0,0,280.0,0,99.00,0.57,56.61,233.0000,56.6082
Sysco Cup Foam Tall 12 oz,08/10/2021,Paper 4314,Case 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPER 8OZ ,08/10/2021,Paper 4314,250 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR NAT 8OZ,08/10/2021,Paper 4314,1/1000 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR RED PLAID 8OZ,08/10/2021,Paper 4314,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,08/10/2021,Paper 4314,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas Trans Soft 12 OZ,08/10/2021,Paper 4314,50 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),08/10/2021,Paper 4314,Pack 567,10.00,12.0,0.0,0,0,12.0,0,10.50,2.92,30.70,11.5000,30.7031
Cup 22oz JJ,08/10/2021,Paper 4314,ea,591.00,1000.0,0.0,0,0,1000.0,0,762.00,0.04,29.34,829.0000,29.337
Lid 22oz JJ,08/10/2021,Paper 4314,ea,271.00,1000.0,0.0,0,0,1000.0,0,477.00,0.01,5.44,794.0000,5.4378
Cup 30oz JJ,08/10/2021,Paper 4314,ea,798.00,0.0,0.0,0,0,0.0,0,418.00,0.06,26.84,380.0000,26.835599999999996
Lid 30oz JJ,08/10/2021,Paper 4314,ea,"1,370.00",0.0,0.0,0,0,0.0,0,971.00,0.02,18.84,399.0000,18.8374
Bags 8# JJ,08/10/2021,Paper 4314,Box 1000,0.80,1.0,0.0,0,0,1.0,0,0.80,34.31,27.45,1.0000,27.448
Wrap Sandwich,08/10/2021,Paper 4314,Box 1000,0.60,6.0,0.0,0,0,6.0,0,2.90,20.60,59.73,3.7000,59.7304
8X10 Port Pap. (WRAP PAPER DRY WAX),08/10/2021,Paper 4314,Box 500,3.00,12.0,0.0,0,0,12.0,0,2.60,2.77,7.19,12.4000,7.189000000000001
Straws_new (Box 300),08/10/2021,Paper 4314,Box 300,20.25,0.0,0.0,0,0,0.0,0,15.40,2.02,31.17,4.8500,31.172700000000003
Pan Liners,08/10/2021,Paper 4314,Box 1000,1.00,0.0,0.0,0,0,0.0,0,0.90,31.73,28.56,0.1000,28.557
Mylar (Film PVC roll),08/10/2021,Paper 4314,roll 5280,0.80,0.0,0.0,0,0,0.0,0,0.60,53.79,32.27,0.2000,32.2739
Cucumber,08/10/2021,Produce 4315,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,08/10/2021,Produce 4315,24 Count,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,08/10/2021,Produce 4315,12 Packs,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,08/10/2021,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,08/10/2021,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,08/10/2021,Produce 4315,Head Let,105.00,288.0,0.0,0,0,288.0,0,145.00,1.00,145.00,248.0000,145.0
Tomatoes,08/10/2021,Produce 4315,lb,112.00,250.0,0.0,0,0,250.0,0,143.00,0.81,115.87,219.0000,115.8729
Onions,08/10/2021,Produce 4315,lb,65.00,50.0,0.0,0,0,50.0,0,46.00,0.34,15.54,69.0000,15.5388
Celery,08/10/2021,Produce 4315,stalk,5.50,9.0,0.0,0,0,9.0,0,6.00,0.84,5.01,8.5000,5.0142
Cucumbers,08/10/2021,Produce 4315,ea,51.00,45.0,0.0,0,0,45.0,0,62.00,0.49,30.29,34.0000,30.2932
MINUTE MAID,08/10/2021,Beverage 4316,bottle,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Lemonade,08/10/2021,Beverage 4316,gal,1.00,2.5,0.0,0,0,2.5,0,0.50,18.28,9.14,3.0000,9.1399
