item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
PICKLE DILL WHOLE 52-68 REFR,02/01/2022,Sides 4313,ea,107.00,240.0,0,0,0,240.0,0,75.00,0.43,32.19,272.0000,32.19
Potato Chip BBQ,02/01/2022,Sides 4313,ea,322.00,360.0,0,0,0,360.0,0,213.00,0.40,84.80,469.0000,84.7953
Potato Chip Jalapeno,02/01/2022,Sides 4313,ea,145.00,288.0,0,0,0,288.0,0,125.00,0.40,49.78,308.0000,49.775
Potato Chip Regular,02/01/2022,Sides 4313,ea,300.00,216.0,0,0,0,216.0,0,182.00,0.40,72.47,334.0000,72.4724
Potato Chip Salt & Vinegar,02/01/2022,Sides 4313,ea,228.00,216.0,0,0,0,216.0,0,173.00,0.40,68.87,271.0000,68.8713
Potato Chip Thinny,02/01/2022,Sides 4313,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.45,0.00,0.0000,0.0
Pickles,02/01/2022,Sides 4313,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cookie Oatmeal Raisin,02/01/2022,Sides 4313,ea,54.00,56.0,0,0,0,56.0,0,63.00,0.50,31.45,47.0000,31.4496
Cookie JJ Triple Choc Chip,02/01/2022,Sides 4313,ea,133.00,224.0,0,0,0,224.0,0,138.00,0.61,84.80,219.0000,84.801
Sysco Cup Foam Tall 12 oz,02/01/2022,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPER 8OZ ,02/01/2022,Paper 4314,250 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR NAT 8OZ,02/01/2022,Paper 4314,1/1000 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR RED PLAID 8OZ,02/01/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,02/01/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas Trans Soft 12 OZ,02/01/2022,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),02/01/2022,Paper 4314,Pack 567,13.20,12.0,0,0,0,12.0,0,14.00,2.92,40.94,11.2000,40.9388
Cup 22oz JJ,02/01/2022,Paper 4314,ea,"1,050.00",0.0,0,0,0,0.0,0,323.00,0.05,15.18,727.0000,15.181
Lid 22oz JJ,02/01/2022,Paper 4314,ea,"1,025.00",1000.0,0,0,0,1000.0,0,"1,300.00",0.01,17.55,725.0000,17.55
Cup 30oz JJ,02/01/2022,Paper 4314,ea,"1,047.00",0.0,0,0,0,0.0,0,707.00,0.08,55.15,340.0000,55.146
Lid 30oz JJ,02/01/2022,Paper 4314,ea,"1,440.00",0.0,0,0,0,0.0,0,"1,100.00",0.02,25.30,340.0000,25.3
Bags 8# JJ,02/01/2022,Paper 4314,Box 1000,1.70,0.0,0,0,0,0.0,0,0.75,40.65,30.49,0.9500,30.488
Wrap Sandwich,02/01/2022,Paper 4314,Box 1000,2.20,3.0,0,0,0,3.0,0,0.00,23.38,0.00,5.2000,0.0
8X10 Port Pap. (WRAP PAPER DRY WAX),02/01/2022,Paper 4314,Box 500,8.90,12.0,0,0,0,12.0,0,10.70,3.81,40.74,10.2000,40.7381
Straws Red,02/01/2022,Paper 4314,Box 300,7.50,0.0,0,0,0,0.0,0,4.75,6.30,29.90,2.7500,29.903199999999995
Pan Liners,02/01/2022,Paper 4314,Box 1000,0.70,0.0,0,0,0,0.0,0,0.70,34.22,23.95,0.0000,23.9547
Mylar (Film PVC roll),02/01/2022,Paper 4314,roll 5280,0.20,1.0,0,0,0,1.0,0,0.90,58.76,52.89,0.3000,52.886
Cucumber,02/01/2022,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,02/01/2022,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,02/01/2022,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,02/01/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,02/01/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,02/01/2022,Produce 4315,Head Let,139.00,72.0,0,0,0,72.0,0,32.00,0.75,24.00,179.0000,24.0
Tomatoes,02/01/2022,Produce 4315,lb,133.50,100.0,0,0,0,100.0,0,35.00,0.68,23.80,198.5000,23.8
Onions,02/01/2022,Produce 4315,lb,30.00,50.0,0,0,0,50.0,0,36.00,0.64,23.01,44.0000,23.0148
Celery,02/01/2022,Produce 4315,stalk,10.50,0.0,0,0,0,0.0,0,4.00,1.02,4.10,6.5000,4.0996
Cucumbers,02/01/2022,Produce 4315,ea,51.50,0.0,0,0,0,0.0,0,19.00,0.38,7.22,32.5000,7.22
MINUTE MAID,02/01/2022,Beverage 4316,bottle,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Lemonade,02/01/2022,Beverage 4316,gal,1.50,2.5,0,0,0,2.5,0,3.50,19.03,66.59,0.5000,66.5879
WATER BOTTLED SPRING,02/01/2022,Beverage 4316,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Coke Zero,02/01/2022,Beverage 4316,gal,6.00,0.0,0,0,0,0.0,0,4.00,18.18,72.73,2.0000,72.7288
Syrup Coke,02/01/2022,Beverage 4316,gal,4.00,0.0,0,0,0,0.0,0,2.50,18.32,45.81,1.5000,45.8113
Syrup Diet Coke,02/01/2022,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,4.50,18.29,82.31,3.0000,82.3149
Syrup Sprite,02/01/2022,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,6.50,18.25,118.59,1.0000,118.59449999999998
Syrup Dr. Pepper,02/01/2022,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,3.00,18.30,54.91,5.0000,54.90780000000001
Syrup Cherry Coke,02/01/2022,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,4.50,18.09,81.42,1.0000,81.4217
Syrup Powerade,02/01/2022,Beverage 4316,gal,2.50,0.0,0,0,0,0.0,0,1.50,18.98,28.46,1.0000,28.4634
Tea Bag Brew Lipton,02/01/2022,Beverage 4316,ea,8.00,24.0,0,0,0,24.0,0,18.00,1.00,18.03,14.0000,18.0342
Water (bottle),02/01/2022,Beverage 4316,bottle,35.00,48.0,0,0,0,48.0,0,40.00,0.28,11.25,43.0000,11.251999999999999
Box - Mini Jimmy 12 CT Sandwich,02/01/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.49,0.00,0.0000,0.0
Box - Mini Jimmy 24 CT Sandwich,02/01/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.61,0.00,0.0000,0.0
Foam Plates,02/01/2022,Catering 4320,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JMYJOHN P BOX SANDWICH CATERING 18 PC ,02/01/2022,Catering 4320,ea,5.00,0.0,0,0,0,0.0,0,4.00,1.51,6.03,1.0000,6.0348
JMYJOHN P BOX SANDWICH CATERING 30 PC ,02/01/2022,Catering 4320,ea,20.00,0.0,0,0,0,0.0,0,13.00,1.70,22.15,7.0000,22.1468
LIL' Box Lunch,02/01/2022,Catering 4320,each,372.00,0.0,0,0,0,0.0,0,219.00,0.26,56.09,153.0000,56.085899999999995
Plastic Knives,02/01/2022,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,02/01/2022,Catering 4320,ea,194.00,0.0,0,0,0,0.0,0,178.00,0.33,58.67,16.0000,58.6688
JMYJOHN TAPE REGISTER THERM 3.1X315,02/01/2022,Operating Supplies 5220,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
WIPE ANTIBACTERIAL PROBE,02/01/2022,Operating Supplies 5220,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Tall Foam Cup,02/01/2022,Operating Supplies 5220,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,02/08/2022,Bread 4311,ea,625.00,1024.0,0,0,0,1024.0,0,888.00,0.46,404.57,761.0000,404.5728
Wheat,02/08/2022,Bread 4311,ea,22.00,32.0,0,0,0,32.0,0,26.00,1.48,38.55,28.0000,38.545
"AIOLI, SIGNATURE - HORSERADISH",02/08/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,12.53,0.00,0.0000,0.0
Black Pepper,02/08/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,14.65,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 2LB,02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 5LB,02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.10,0.00,0.0000,0.0
CHEESE CREAM WHPD TUB SPREAD               ,02/08/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHEESE PARM SHAVED S.AMER ,02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,4.52,0.00,0.0000,0.0
CHEESE PROC PPR JACK SHRD FTR,02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"CHEESE, AMERICAN ",02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,33.79,0.00,0.0000,0.0
"CHEESE, CHEDDAR – FINELY SHREDDED ",02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,2.14,0.00,0.0000,0.0
Chile & Lime Seasoning,02/08/2022,Food 4312,25 Oz,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHIP WONTON STRIP WASABI RANCH,02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHUNKY BLEU CHEESE DRESSING,02/08/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.73,0.00,0.0000,0.0
CRISPY CARROT NOODLES,02/08/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CROUTON SEASONED CUBE ZTF ,02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,1.82,0.00,0.0000,0.0
DIPN CHICKN SAUCE,02/08/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
DRESSING CAESAR WITH EGG SYS IMP,02/08/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.45,0.00,0.0000,0.0
Equal Sugar Substitute,02/08/2022,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
FIRE-ROASTED PINEAPPLE CHUNKS,02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Hard Boiled Whole Eggs,02/08/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,02/08/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.39,0.00,0.0000,0.0
Ken's Glaze Fig & Balsamic ,02/08/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,02/08/2022,Food 4312,Container 3.2oz,6.00,0.0,0,0,0,0.0,0,5.00,1.43,7.13,1.0000,7.128
MANGO HABANERO SAUCE,02/08/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN ,02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN,02/08/2022,Food 4312,5 LB,0.00,0.0,0,0,0,0.0,0,0.00,10.80,0.00,0.0000,0.0
ONION STRINGS,02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,18.65,0.00,0.0000,0.0
PANKO PARM CRISP BLEND,02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,4.64,0.00,0.0000,0.0
Pepper Jalapeno Slices,02/08/2022,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
PEPPER RED STRIP PINE GUAJILLO ,02/08/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PEPPERCORN RANCH,02/08/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PHILADELPHIA WHIPPED CREAM CHEESE,02/08/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,-2.00,0.00,0.0000,0.0
Rotisserie Shredded Chicken,02/08/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.84,0.00,0.0000,0.0
SAUCE CHILI SWEET RED HOT,02/08/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SAUCE PESTO BASIL,02/08/2022,Food 4312,oz,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
"SAUCE, DELUXE THOUSAND ISLAND",02/08/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,41.87,0.00,0.0000,0.0
"Seeds, Sesame Black",02/08/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,50.65,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,02/08/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
THAI SATAY SAUCE,02/08/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
TOMATO RSTD RED WEDGES,02/08/2022,Food 4312,4 LB,0.00,0.0,0,0,0,0.0,0,0.00,21.00,0.00,0.0000,0.0
"TORTILLA, FLOUR 12”",02/08/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.15,0.00,0.0000,0.0
VEGETABLE CORN & BLK BEAN SW ,02/08/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
WRAP TORTILLA CHSE JALAPNO 12,02/08/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"WRAP TORTILLA HERB GLC 12""",02/08/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.29,0.00,0.0000,0.0
YELLOW TRIANGLE TORTILLA CHIP,02/08/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Avo Fresco,02/08/2022,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,02/08/2022,Food 4312,lb,48.70,38.65,0,0,0,38.65,0,49.40,3.97,196.24,37.9500,196.2366
Salami,02/08/2022,Food 4312,lb,55.70,37.8,0,0,0,37.8,0,57.85,3.23,186.99,35.6500,186.9943
Ham,02/08/2022,Food 4312,lb,116.80,84.7,0,0,0,84.7,0,128.00,2.48,317.15,73.5000,317.1456
Turkey,02/08/2022,Food 4312,lb,127.50,166.55,0,0,0,166.55,0,169.91,3.19,541.57,124.1400,541.5711
Beef,02/08/2022,Food 4312,lb,55.35,60.65,0,0,0,60.65,0,68.65,4.77,327.54,47.3500,327.5429
BACON - SLI APPLWD SMKD CKD,02/08/2022,Food 4312,ea,425.00,1800.0,0,0,0,1800.0,0,"1,446.00",0.27,385.94,779.0000,385.9374
Cheese,02/08/2022,Food 4312,lb,87.90,133.49,0,0,0,133.49,0,123.60,2.40,297.01,97.7900,297.0108
Mayonnaise,02/08/2022,Food 4312,gal mayo,37.00,8.0,0,0,0,8.0,0,37.50,9.38,351.87,7.5000,351.8663
Oil,02/08/2022,Food 4312,gal oil,11.00,0.0,0,0,0,0.0,0,9.90,15.29,151.32,1.1000,151.3215
Vinegar,02/08/2022,Food 4312,gal vinegar,11.70,0.0,0,0,0,0.0,0,11.10,3.98,44.20,0.6000,44.1991
Avocado,02/08/2022,Food 4312,avo can,20.50,12.0,0,0,0,12.0,0,26.10,3.10,80.91,6.4000,80.91
Peppers Cherry,02/08/2022,Food 4312,Gal Peppers,18.10,8.0,0,0,0,8.0,0,22.30,7.06,157.49,3.8000,157.4915
Mustard Dijon,02/08/2022,Food 4312,jar dijon,5.50,6.0,0,0,0,6.0,0,10.00,5.33,53.29,1.5000,53.289
MUSTARD WHL GRAIN ,02/08/2022,Food 4312,32 oz jar,4.20,6.0,0,0,0,6.0,0,9.40,6.04,56.76,0.8000,56.7638
Soy Sauce,02/08/2022,Food 4312,gal soy,2.20,0.0,0,0,0,0.0,0,2.10,10.51,22.07,0.1000,22.0695
Tuna Chunk - pouch,02/08/2022,Food 4312,Pouch tuna (48oz),10.50,0.0,0,0,0,0.0,0,7.50,8.28,62.10,3.0000,62.099999999999994
Pan Spray,02/08/2022,Food 4312,ea,3.00,0.0,0,0,0,0.0,0,3.00,3.32,9.97,0.0000,9.9684
Oregano,02/08/2022,Food 4312,cont oregano,0.10,1.0,0,0,0,1.0,0,1.00,25.53,25.53,0.1000,25.5281
Basil,02/08/2022,Food 4312,cont basil,0.10,1.0,0,0,0,1.0,0,1.00,6.17,6.17,0.1000,6.1687
Sugar,02/08/2022,Food 4312,lb,10.00,25.0,0,0,0,25.0,0,20.00,0.83,16.65,15.0000,16.648
Mayo Packets,02/08/2022,Food 4312,Box 204,1.50,2.0,0,0,0,2.0,0,2.30,22.82,52.48,1.2000,52.4789
Mustard Packets,02/08/2022,Food 4312,Box 500,1.75,2.0,0,0,0,2.0,0,3.00,6.03,18.09,0.7500,18.09
Sweet n Low Packets,02/08/2022,Food 4312,Case  3000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
PICKLE DILL WHOLE 52-68 REFR,02/08/2022,Sides 4313,ea,75.00,240.0,0,0,0,240.0,0,160.00,0.43,68.67,155.0000,68.672
Potato Chip BBQ,02/08/2022,Sides 4313,ea,213.00,288.0,0,0,0,288.0,0,222.00,0.40,88.40,279.0000,88.4004
Potato Chip Jalapeno,02/08/2022,Sides 4313,ea,125.00,288.0,0,0,0,288.0,0,200.00,0.40,79.64,213.0000,79.64
Potato Chip Regular,02/08/2022,Sides 4313,ea,182.00,360.0,0,0,0,360.0,0,354.00,0.40,140.96,188.0000,140.9628
Potato Chip Salt & Vinegar,02/08/2022,Sides 4313,ea,173.00,288.0,0,0,0,288.0,0,268.00,0.40,106.72,193.0000,106.7176
Potato Chip Thinny,02/08/2022,Sides 4313,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.45,0.00,0.0000,0.0
Pickles,02/08/2022,Sides 4313,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cookie Oatmeal Raisin,02/08/2022,Sides 4313,ea,63.00,56.0,0,0,0,56.0,0,54.00,0.50,26.96,65.0000,26.9622
Cookie JJ Triple Choc Chip,02/08/2022,Sides 4313,ea,138.00,224.0,0,0,0,224.0,0,129.00,0.61,79.27,233.0000,79.2705
Sysco Cup Foam Tall 12 oz,02/08/2022,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPER 8OZ ,02/08/2022,Paper 4314,250 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR NAT 8OZ,02/08/2022,Paper 4314,1/1000 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR RED PLAID 8OZ,02/08/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,02/08/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas Trans Soft 12 OZ,02/08/2022,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),02/08/2022,Paper 4314,Pack 567,14.00,0.0,0,0,0,0.0,0,7.00,2.92,20.47,7.0000,20.4694
Cup 22oz JJ,02/08/2022,Paper 4314,ea,323.00,1000.0,0,0,0,1000.0,0,845.00,0.05,40.90,478.0000,40.898
Lid 22oz JJ,02/08/2022,Paper 4314,ea,"1,300.00",0.0,0,0,0,0.0,0,900.00,0.01,12.15,400.0000,12.15
Cup 30oz JJ,02/08/2022,Paper 4314,ea,707.00,0.0,0,0,0,0.0,0,491.00,0.08,38.30,216.0000,38.298
Lid 30oz JJ,02/08/2022,Paper 4314,ea,"1,100.00",0.0,0,0,0,0.0,0,900.00,0.02,20.70,200.0000,20.7
Bags 8# JJ,02/08/2022,Paper 4314,Box 1000,0.75,1.0,0,0,0,1.0,0,1.20,42.45,50.94,0.5500,50.938199999999995
Wrap Sandwich,02/08/2022,Paper 4314,Box 1000,0.00,3.0,0,0,0,3.0,0,2.10,23.75,49.88,0.9000,49.875
8X10 Port Pap. (WRAP PAPER DRY WAX),02/08/2022,Paper 4314,Box 500,10.70,12.0,0,0,0,12.0,0,15.50,3.86,59.76,7.2000,59.7587
Straws Red,02/08/2022,Paper 4314,Box 300,4.75,0.0,0,0,0,0.0,0,4.20,6.30,26.44,0.5500,26.4407
Pan Liners,02/08/2022,Paper 4314,Box 1000,0.70,0.0,0,0,0,0.0,0,0.70,34.22,23.95,0.0000,23.954600000000003
Mylar (Film PVC roll),02/08/2022,Paper 4314,roll 5280,0.90,0.0,0,0,0,0.0,0,0.70,58.76,41.13,0.2000,41.1335
Cucumber,02/08/2022,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,02/08/2022,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,02/08/2022,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,02/08/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,02/08/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,02/08/2022,Produce 4315,Head Let,32.00,144.0,0,0,0,144.0,0,49.00,0.75,36.75,127.0000,36.75
Tomatoes,02/08/2022,Produce 4315,lb,35.00,125.0,0,0,0,125.0,0,25.00,0.68,17.00,135.0000,17.0
Onions,02/08/2022,Produce 4315,lb,36.00,0.0,0,0,0,0.0,0,2.00,0.64,1.28,34.0000,1.2786
Celery,02/08/2022,Produce 4315,stalk,4.00,4.0,0,0,0,4.0,0,3.50,1.01,3.54,4.5000,3.5413
Cucumbers,02/08/2022,Produce 4315,ea,19.00,0.0,0,0,0,0.0,0,0.00,0.38,0.00,19.0000,0.0
MINUTE MAID,02/08/2022,Beverage 4316,bottle,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Lemonade,02/08/2022,Beverage 4316,gal,3.50,0.0,0,0,0,0.0,0,2.00,19.03,38.05,1.5000,38.0502
WATER BOTTLED SPRING,02/08/2022,Beverage 4316,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Coke Zero,02/08/2022,Beverage 4316,gal,4.00,5.0,0,0,0,5.0,0,7.00,18.27,127.90,2.0000,127.90260000000002
Syrup Coke,02/08/2022,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,5.50,18.34,100.87,2.0000,100.87
Syrup Diet Coke,02/08/2022,Beverage 4316,gal,4.50,0.0,0,0,0,0.0,0,3.00,18.29,54.88,1.5000,54.8766
Syrup Sprite,02/08/2022,Beverage 4316,gal,6.50,0.0,0,0,0,0.0,0,5.00,18.25,91.23,1.5000,91.2265
Syrup Dr. Pepper,02/08/2022,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,6.00,18.33,109.99,2.0000,109.9896
Syrup Cherry Coke,02/08/2022,Beverage 4316,gal,4.50,5.0,0,0,0,5.0,0,6.00,18.24,109.41,3.5000,109.4118
Syrup Powerade,02/08/2022,Beverage 4316,gal,1.50,2.5,0,0,0,2.5,0,2.00,19.07,38.14,2.0000,38.141
Tea Bag Brew Lipton,02/08/2022,Beverage 4316,ea,18.00,0.0,0,0,0,0.0,0,7.00,1.00,7.01,11.0000,7.0133
Water (bottle),02/08/2022,Beverage 4316,bottle,40.00,48.0,0,0,0,48.0,0,53.00,0.28,14.91,35.0000,14.9089
Box - Mini Jimmy 12 CT Sandwich,02/08/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.49,0.00,0.0000,0.0
Box - Mini Jimmy 24 CT Sandwich,02/08/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.61,0.00,0.0000,0.0
Foam Plates,02/08/2022,Catering 4320,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JMYJOHN P BOX SANDWICH CATERING 18 PC ,02/08/2022,Catering 4320,ea,4.00,0.0,0,0,0,0.0,0,4.00,1.51,6.03,0.0000,6.0348
JMYJOHN P BOX SANDWICH CATERING 30 PC ,02/08/2022,Catering 4320,ea,13.00,25.0,0,0,0,25.0,0,36.00,1.84,66.30,2.0000,66.3048
LIL' Box Lunch,02/08/2022,Catering 4320,each,219.00,0.0,0,0,0,0.0,0,207.00,0.26,53.01,12.0000,53.012699999999995
Plastic Knives,02/08/2022,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,02/08/2022,Catering 4320,ea,178.00,0.0,0,0,0,0.0,0,108.00,0.33,35.60,70.0000,35.5968
JMYJOHN TAPE REGISTER THERM 3.1X315,02/08/2022,Operating Supplies 5220,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
WIPE ANTIBACTERIAL PROBE,02/08/2022,Operating Supplies 5220,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Tall Foam Cup,02/08/2022,Operating Supplies 5220,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,02/15/2022,Bread 4311,ea,888.00,832.0,0,0,0,832.0,0,541.00,0.46,246.48,"1,179.0000",246.4796
Wheat,02/15/2022,Bread 4311,ea,26.00,32.0,0,0,0,32.0,0,25.00,1.48,37.06,33.0000,37.0625
"AIOLI, SIGNATURE - HORSERADISH",02/15/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,12.53,0.00,0.0000,0.0
Black Pepper,02/15/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,14.65,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 2LB,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 5LB,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.10,0.00,0.0000,0.0
CHEESE CREAM WHPD TUB SPREAD               ,02/15/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHEESE PARM SHAVED S.AMER ,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,4.52,0.00,0.0000,0.0
