item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units
Sysco Cup Foam Tall 12 oz,04/14/2015,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,04/14/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,04/14/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Napkins,04/14/2015,Paper 4314,Pack 567,0.0,0.0,0.0,0,0,0.0,0,0.0,3.05,0.0,0.0
Cup 22oz JJ,04/14/2015,Paper 4314,ea,1547.0,0.0,0.0,0,0,0.0,0,1544.0,0.0354,54.6576,3.0
Lid 22oz JJ,04/14/2015,Paper 4314,ea,1053.0,0.0,0.0,0,0,0.0,0,1036.0,0.0121,12.535599999999999,17.0
Cup 30oz JJ,04/14/2015,Paper 4314,ea,1115.0,0.0,0.0,0,0,0.0,0,838.0,0.059,49.442,277.0
Lid 30oz JJ,04/14/2015,Paper 4314,ea,1095.0,0.0,0.0,0,0,0.0,0,786.0,0.0229,17.9994,309.0
Napkins,04/14/2015,Paper 4314,Pack 284,12.0,0.0,0.0,0,0,0.0,0,8.0,2.8186,22.5488,4.0
Bags 8# JJ,04/14/2015,Paper 4314,Box 1000,0.75,1.0,0.0,0,0,1.0,0,1.1,42.46,46.706,0.6499999999999999
Wrap Sandwich,04/14/2015,Paper 4314,Box 1000,1.5,3.0,0.0,0,0,3.0,0,2.2,22.176681818181816,48.7887,2.3
8X10 Port Pap.,04/14/2015,Paper 4314,Box 500,7.0,12.0,0.0,0,0,12.0,0,9.75,2.735005128205128,26.666299999999996,9.25
Straws,04/14/2015,Paper 4314,Box 300,15.0,0.0,0.0,0,0,0.0,0,12.25,1.757518367346936,21.5296,1.6500000000000004
Pan Liners,04/14/2015,Paper 4314,Box 1000,0.7,0.0,0.0,0,0,0.0,0,0.6,30.980000000000004,18.588,0.09999999999999998
Mylar,04/14/2015,Paper 4314,roll 5280,1.3,0.0,0.0,0,0,0.0,0,1.25,83.92904,104.9113,0.050000000000000044
Cucumber,04/14/2015,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,04/14/2015,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,04/14/2015,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,04/14/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,04/14/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,04/14/2015,Produce 4315,Head Let,107.0,144.0,0.0,0,0,144.0,0,112.0,1.0622,118.96640000000001,139.0
Tomatoes,04/14/2015,Produce 4315,lb,115.0,125.0,0.0,0,0,125.0,0,110.0,1.0459,115.049,130.0
Onions,04/14/2015,Produce 4315,lb,45.0,50.0,0.0,0,0,50.0,0,60.0,0.442,26.52,35.0
Sprouts,04/14/2015,Produce 4315,lb,3.5,12.0,0.0,0,0,12.0,0,9.75,1.6750051282051281,16.3313,5.75
Celery,04/14/2015,Produce 4315,stalk,3.0,6.0,0.0,0,0,6.0,0,4.4,2.69,11.836,4.6
Cucumbers,04/14/2015,Produce 4315,ea,18.0,24.0,0.0,0,0,24.0,0,22.0,0.8208000000000001,18.0576,20.0
Syrup Coke,04/14/2015,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,5.0,13.7287,68.6435,2.5
Syrup Diet Coke,04/14/2015,Beverage 4316,gal,3.0,5.0,0.0,0,0,5.0,0,7.0,13.7279,96.0953,1.0
Syrup Sprite,04/14/2015,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,2.0,13.7287,27.4574,1.0
Syrup Lemonade Light,04/14/2015,Beverage 4316,gal,1.75,2.5,0.0,0,0,2.5,0,3.75,14.896906666666666,55.8634,0.5
Syrup Mello Yellow,04/14/2015,Beverage 4316,gal,0.5,2.5,0.0,0,0,2.5,0,1.75,14.312114285714285,25.0462,1.25
Syrup Dr. Pepper,04/14/2015,Beverage 4316,gal,5.0,5.0,0.0,0,0,5.0,0,7.0,13.459999999999999,94.22,3.0
Syrup Cherry Coke,04/14/2015,Beverage 4316,gal,7.0,0.0,0.0,0,0,0.0,0,4.5,13.729111111111111,61.781,2.5
Syrup Powerade,04/14/2015,Beverage 4316,gal,1.5,2.5,0.0,0,0,2.5,0,3.5,14.318914285714285,50.1162,0.5
Tea Bag Brew Lipton,04/14/2015,Beverage 4316,ea,18.0,24.0,0.0,0,0,24.0,0,25.0,0.9512999999999999,23.7825,17.0
Water (bottle),04/14/2015,Beverage 4316,bottle,101.0,0.0,0.0,0,0,0.0,0,61.0,0.27919999999999995,17.0312,40.0
JJ Lunch Box,04/14/2015,Catering 4320,ea,90.0,0.0,0.0,0,0,0.0,0,84.0,0.3207,26.9388,6.0
"Tray Cater Cmbo 12"" w / dome lid",04/14/2015,Catering 4320,each,14.0,25.0,0.0,0,0,25.0,0,36.0,0.9381999999999999,33.7752,3.0
"Tray Cater Cmbo 16"" w / dome lid",04/14/2015,Catering 4320,each,8.0,25.0,0.0,0,0,25.0,0,32.0,1.7268,55.2576,1.0
Party Tray Bags,04/14/2015,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,04/21/2015,Bread 4311,ea,705.0,1008.0,0.0,0,0,1008.0,0,702.0,0.4388,308.0376,1011.0
Wheat,04/21/2015,Bread 4311,ea,53.0,48.0,0.0,0,0,48.0,0,52.0,1.4606,75.9512,49.0
Equal Sugar Substitute,04/21/2015,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,04/21/2015,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,04/21/2015,Food 4312,lb,30.0,35.7,0.0,0,0,35.7,0,33.0,3.174,104.742,32.7
Salami,04/21/2015,Food 4312,lb,30.75,34.55,0.0,0,0,34.55,0,37.25,2.885001342281879,107.4663,28.049999999999997
Ham,04/21/2015,Food 4312,lb,103.75,128.75,0.0,0,0,128.75,0,125.5,2.424,304.212,107.0
Turkey,04/21/2015,Food 4312,lb,142.25,148.35,0.0,0,0,148.35,0,154.5,2.735,422.5575,136.10000000000002
Beef,04/21/2015,Food 4312,lb,68.25,59.55,0.0,0,0,59.55,0,59.5,4.987,296.7265,68.3
Bacon,04/21/2015,Food 4312,ea,963.0,1200.0,0.0,0,0,1200.0,0,918.0,0.1739,159.6402,1245.0
Cheese,04/21/2015,Food 4312,lb,123.25,105.92,0.0,0,0,105.92,0,114.0,2.5038,285.4332,115.17000000000002
Mayonnaise,04/21/2015,Food 4312,gal mayo,45.1,16.0,0.0,0,0,16.0,0,50.5,8.17490099009901,412.8325,10.600000000000001
Oil,04/21/2015,Food 4312,gal oil,8.5,6.0,0.0,0,0,6.0,0,13.25,9.473501886792453,125.52390000000001,1.25
Vinegar,04/21/2015,Food 4312,gal vinegar,8.9,4.0,0.0,0,0,4.0,0,12.4,3.9075967741935482,48.4542,0.5
Avocado,04/21/2015,Food 4312,avo can,15.1,12.0,0.0,0,0,12.0,0,14.75,3.21,47.3475,12.350000000000001
Peppers Cherry,04/21/2015,Food 4312,Gal Peppers,26.1,4.0,0.0,0,0,4.0,0,26.5,7.465999999999999,197.849,3.6000000000000014
Mustard Dijon,04/21/2015,Food 4312,jar dijon,10.75,6.0,0.0,0,0,6.0,0,14.5,5.243103448275862,76.025,2.25
Soy Sauce,04/21/2015,Food 4312,gal soy,3.0,0.0,0.0,0,0,0.0,0,2.8,9.378607142857144,26.2601,0.20000000000000018
Tuna,04/21/2015,Food 4312,can tuna,14.25,6.0,0.0,0,0,6.0,0,16.0,8.3677,133.8832,4.25
Pam Spray,04/21/2015,Food 4312,ea,3.0,0.0,0.0,0,0,0.0,0,2.0,2.5031,5.0062,1.0
Oregano,04/21/2015,Food 4312,cont oregano,3.5,0.0,0.0,0,0,0.0,0,3.4,20.611911764705884,70.0805,0.10000000000000009
Basil,04/21/2015,Food 4312,cont basil,6.5,0.0,0.0,0,0,0.0,0,6.4,21.818796874999997,139.6403,0.09999999999999964
Sugar,04/21/2015,Food 4312,lb,10.0,50.0,0.0,0,0,50.0,0,40.0,0.5852,23.408,20.0
Mayo Packets,04/21/2015,Food 4312,Box 204,1.0,1.0,0.0,0,0,1.0,0,1.2,17.79,21.348,0.8
Mustard Packets,04/21/2015,Food 4312,Box 500,1.25,0.0,0.0,0,0,0.0,0,1.1,5.880181818181818,6.4682,0.1499999999999999
Sweet n Low Packets,04/21/2015,Food 4312,Case  3000,0.469,0.0,0.0,0,0,0.0,0,0.469,23.232409381663118,10.896,0.0
Pickles,04/21/2015,Sides 4313,ea,184.0,72.0,0.0,0,0,72.0,0,122.0,0.3481,42.4682,134.0
Chip JJ Reg ,04/21/2015,Sides 4313,ea,176.0,180.0,0.0,0,0,180.0,0,180.0,0.3665,65.97,176.0
Chip JJ BBQ ,04/21/2015,Sides 4313,ea,249.0,240.0,0.0,0,0,240.0,0,242.0,0.3665,88.693,247.0
Chip JJ Jalapeno ,04/21/2015,Sides 4313,ea,154.0,180.0,0.0,0,0,180.0,0,123.0,0.36650000000000005,45.0795,211.0
Chip JJ S&V ,04/21/2015,Sides 4313,ea,191.0,180.0,0.0,0,0,180.0,0,181.0,0.3665,66.3365,190.0
Chip JJ Skinny ,04/21/2015,Sides 4313,ea,165.0,60.0,0.0,0,0,60.0,0,148.0,0.4308,63.7584,77.0
Cookie Oatmeal Raisin,04/21/2015,Sides 4313,ea,104.0,56.0,0.0,0,0,56.0,0,116.0,0.4632,53.7312,44.0
Cookie JJ Triple Choc Chip,04/21/2015,Sides 4313,ea,138.0,112.0,0.0,0,0,112.0,0,83.0,0.5529000000000001,45.8907,167.0
Sysco Cup Foam Tall 12 oz,04/21/2015,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,04/21/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,04/21/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Napkins,04/21/2015,Paper 4314,Pack 567,0.0,0.0,0.0,0,0,0.0,0,0.0,3.05,0.0,0.0
Cup 22oz JJ,04/21/2015,Paper 4314,ea,1544.0,0.0,0.0,0,0,0.0,0,994.0,0.0354,35.1876,550.0
Lid 22oz JJ,04/21/2015,Paper 4314,ea,1036.0,1000.0,0.0,0,0,1000.0,0,1505.0,0.0121,18.2105,531.0
Cup 30oz JJ,04/21/2015,Paper 4314,ea,838.0,0.0,0.0,0,0,0.0,0,599.0,0.059000000000000004,35.341,239.0
Lid 30oz JJ,04/21/2015,Paper 4314,ea,786.0,0.0,0.0,0,0,0.0,0,561.0,0.0229,12.8469,225.0
Napkins,04/21/2015,Paper 4314,Pack 284,8.0,0.0,0.0,0,0,0.0,0,4.25,2.8186117647058824,11.9791,3.75
Bags 8# JJ,04/21/2015,Paper 4314,Box 1000,1.1,0.0,0.0,0,0,0.0,0,0.5,42.46,21.23,0.6000000000000001
Wrap Sandwich,04/21/2015,Paper 4314,Box 1000,2.2,3.0,0.0,0,0,3.0,0,3.0,22.1767,66.5301,2.2
8X10 Port Pap.,04/21/2015,Paper 4314,Box 500,9.75,12.0,0.0,0,0,12.0,0,13.0,2.735,35.555,8.75
Straws,04/21/2015,Paper 4314,Box 300,12.25,0.0,0.0,0,0,0.0,0,9.5,1.757515789473684,16.6964,1.6499999999999995
Pan Liners,04/21/2015,Paper 4314,Box 1000,0.6,0.0,0.0,0,0,0.0,0,0.6,30.980000000000004,18.588,0.0
Mylar,04/21/2015,Paper 4314,roll 5280,1.25,0.0,0.0,0,0,0.0,0,0.8,83.92899999999999,67.1432,0.44999999999999996
Cucumber,04/21/2015,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,04/21/2015,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,04/21/2015,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,04/21/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,04/21/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,04/21/2015,Produce 4315,Head Let,112.0,144.0,0.0,0,0,144.0,0,118.0,1.1396,134.4728,138.0
Tomatoes,04/21/2015,Produce 4315,lb,110.0,150.0,0.0,0,0,150.0,0,107.0,1.0384,111.1088,153.0
Onions,04/21/2015,Produce 4315,lb,60.0,0.0,0.0,0,0,0.0,0,24.0,0.442,10.608,36.0
Sprouts,04/21/2015,Produce 4315,lb,9.75,6.0,0.0,0,0,6.0,0,6.5,1.6749999999999998,10.8875,9.25
Celery,04/21/2015,Produce 4315,stalk,4.4,3.0,0.0,0,0,3.0,0,2.25,0.99,2.2275,5.15
Cucumbers,04/21/2015,Produce 4315,ea,22.0,24.0,0.0,0,0,24.0,0,24.0,0.8208000000000001,19.6992,22.0
Syrup Coke,04/21/2015,Beverage 4316,gal,5.0,5.0,0.0,0,0,5.0,0,8.0,13.7294,109.8352,2.0
Syrup Diet Coke,04/21/2015,Beverage 4316,gal,7.0,0.0,0.0,0,0,0.0,0,4.0,13.7279,54.9116,3.0
Syrup Sprite,04/21/2015,Beverage 4316,gal,2.0,5.0,0.0,0,0,5.0,0,6.5,13.729600000000001,89.2424,0.5
Syrup Lemonade Light,04/21/2015,Beverage 4316,gal,3.75,0.0,0.0,0,0,0.0,0,2.0,14.8969,29.7938,1.75
Syrup Mello Yellow,04/21/2015,Beverage 4316,gal,1.75,0.0,0.0,0,0,0.0,0,1.25,14.31208,17.8901,0.5
Syrup Dr. Pepper,04/21/2015,Beverage 4316,gal,7.0,0.0,0.0,0,0,0.0,0,3.0,13.46,40.38,4.0
Syrup Cherry Coke,04/21/2015,Beverage 4316,gal,4.5,5.0,0.0,0,0,5.0,0,7.0,13.729600000000001,96.1072,2.5
Syrup Powerade,04/21/2015,Beverage 4316,gal,3.5,0.0,0.0,0,0,0.0,0,2.0,14.3189,28.6378,1.5
Tea Bag Brew Lipton,04/21/2015,Beverage 4316,ea,25.0,24.0,0.0,0,0,24.0,0,35.0,0.9512999999999999,33.2955,14.0
Water (bottle),04/21/2015,Beverage 4316,bottle,61.0,48.0,0.0,0,0,48.0,0,74.0,0.2792,20.660800000000002,35.0
JJ Lunch Box,04/21/2015,Catering 4320,ea,84.0,0.0,0.0,0,0,0.0,0,40.0,0.3207,12.828,44.0
"Tray Cater Cmbo 12"" w / dome lid",04/21/2015,Catering 4320,each,36.0,0.0,0.0,0,0,0.0,0,34.0,0.9382,31.8988,2.0
"Tray Cater Cmbo 16"" w / dome lid",04/21/2015,Catering 4320,each,32.0,0.0,0.0,0,0,0.0,0,29.0,1.7268,50.0772,3.0
Party Tray Bags,04/21/2015,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,04/28/2015,Bread 4311,ea,702.0,1008.0,0.0,0,0,1008.0,0,657.0,0.4388,288.2916,1053.0
Wheat,04/28/2015,Bread 4311,ea,52.0,48.0,0.0,0,0,48.0,0,48.0,1.4606000000000001,70.1088,52.0
Equal Sugar Substitute,04/28/2015,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,04/28/2015,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,04/28/2015,Food 4312,lb,33.0,36.0,0.0,0,0,36.0,0,28.75,3.174,91.2525,40.25
Salami,04/28/2015,Food 4312,lb,37.25,36.0,0.0,0,0,36.0,0,40.25,2.885001242236025,116.1213,33.0
Ham,04/28/2015,Food 4312,lb,125.5,134.0,0.0,0,0,134.0,0,154.25,2.424,373.902,105.25
Turkey,04/28/2015,Food 4312,lb,154.5,148.0,0.0,0,0,148.0,0,156.75,2.7350003189792664,428.7113,145.75
Beef,04/28/2015,Food 4312,lb,59.5,71.0,0.0,0,0,71.0,0,54.75,4.987000913242009,273.0383,75.75
Bacon,04/28/2015,Food 4312,ea,918.0,1200.0,0.0,0,0,1200.0,0,865.0,0.1739,150.4235,1253.0
Cheese,04/28/2015,Food 4312,lb,114.0,107.0,0.0,0,0,107.0,0,99.75,2.3690005012531326,236.3078,121.25
Mayonnaise,04/28/2015,Food 4312,gal mayo,50.5,12.0,0.0,0,0,12.0,0,51.0,8.1715,416.7465,11.5
Oil,04/28/2015,Food 4312,gal oil,13.25,0.0,0.0,0,0,0.0,0,12.0,9.4735,113.68199999999999,1.25
Vinegar,04/28/2015,Food 4312,gal vinegar,12.4,0.0,0.0,0,0,0.0,0,11.800000190734863,3.9076016317528928,46.1097,0.5999998092651371
Avocado,04/28/2015,Food 4312,avo can,14.75,12.0,0.0,0,0,12.0,0,13.5,3.21,43.335,13.25
Peppers Cherry,04/28/2015,Food 4312,Gal Peppers,26.5,0.0,0.0,0,0,0.0,0,23.25,7.465999999999999,173.5845,3.25
Mustard Dijon,04/28/2015,Food 4312,jar dijon,14.5,0.0,0.0,0,0,0.0,0,11.75,5.243097872340425,61.6064,2.75
Soy Sauce,04/28/2015,Food 4312,gal soy,2.8,0.0,0.0,0,0,0.0,0,2.5999999046325684,9.378615728620959,24.3844,0.20000009536743146
Tuna,04/28/2015,Food 4312,can tuna,16.0,6.0,0.0,0,0,6.0,0,17.0,8.1175,137.9975,5.0
